Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
022452.png;True;2277;0,76;500,59;8,28
022453.png;True;2232;0,77;499,5;8,15
022454.png;True;162;0,76;504,91;0,6
022455.png;True;2242;0,85;501,46;8,15
022456.png;True;2334;0,76;501,22;8,5
022457.png;True;2247;0,83;500,51;8,13
022458.png;True;2187;0,9;500,71;8,06
022459.png;True;2232;0,76;491,85;8,08
022462.png;True;2322;1,53;504,12;8,52
022463.png;True;2232;0,78;502,99;9,86
022465.png;True;2302;0,81;500,89;8,54
022466.png;True;2321;0,8;502,44;8,62
022467.png;True;2232;0,78;503,41;8,32
022468.png;True;230;0,78;501,76;0,86
022469.png;True;2231;0,77;507,15;8,32
022470.png;True;2506;0,79;501,77;9,37
022471.png;True;2650;0,79;509,93;9,65
022472.png;True;2277;0,77;504,94;8,28
022473.png;True;2277;0,76;501,34;8,26
022474.png;True;2277;0,76;502,06;8,37
022475.png;True;2242;0,77;501,8;8,29
022476.png;True;2232;0,76;500,98;8,27
022477.png;True;2506;1,48;514,02;9,29
022478.png;True;2447;0,77;502,27;9,11
022479.png;True;154;0,77;503,17;0,58
022480.png;True;2277;0,77;500,04;8,42
022481.png;True;2277;0,76;501,21;8,51
022482.png;True;2187;0,84;503,68;8,18
022483.png;True;2334;0,77;502,12;8,61
022484.png;True;2521;0,76;503,97;9,08
022485.png;True;2232;0,75;503,47;8,06
022486.png;True;2599;1,55;510,41;9,51
022487.png;True;2337;1,71;514,34;8,67
022488.png;True;2232;0,84;513,09;8,04
022489.png;True;2332;0,76;494,73;8,48
022490.png;True;170;0,76;500,19;0,63
022491.png;True;2321;0,77;502,36;8,47
022492.png;True;2322;0,76;503,18;8,78
022493.png;True;2246;0,8;501,82;8,61
022494.png;True;2335;0,87;504,34;8,57
022495.png;True;2246;0,76;501,95;8,23
022496.png;True;2245;0,76;498,9;8,19
022497.png;True;2334;0,75;502,33;8,48
022498.png;True;3157;1,49;507,93;11,74
022500.png;True;2460;0,79;541,72;11,14
022501.png;True;2447;0,88;536,29;9,63
022502.png;True;154;0,79;519,99;0,57
022503.png;True;2232;0,77;509,4;8,12
022504.png;True;2232;0,77;503,78;8,12
022506.png;True;2246;0,76;501,29;8,21
022507.png;True;2232;0,76;501,17;8,01
022508.png;True;2570;0,77;504,9;9,61
022509.png;True;2337;0,76;501,71;8,69
022510.png;True;2337;0,76;507,15;8,41
022511.png;True;2277;0,81;502,86;8,21
022513.png;True;2277;0,77;505,29;8,53
022514.png;True;2231;0,76;502,64;8,27
022515.png;True;154;0,76;501,85;0,57
022516.png;True;134;0,77;525,64;0,5
022517.png;True;2187;0,77;504,32;7,97
022518.png;True;2322;0,76;501,95;8,98
022519.png;True;2485;0,75;498,11;9,08
022520.png;True;2232;0,76;495,27;8,17
022521.png;True;2232;0,77;502,05;8,11
022522.png;True;2332;0,8;505,77;8,47
022523.png;True;2232;0,76;501,08;8,27
022524.png;True;2232;0,77;500,24;8,3
022525.png;True;2335;0,77;503,62;8,74
022526.png;True;2232;1,89;509,8;8,29
022527.png;True;136;1,47;515,11;0,52
022528.png;True;2332;0,78;499,77;8,52
022529.png;True;2232;0,79;504,31;8,07
022530.png;True;2291;0,76;505,22;8,57
022531.png;True;2277;0,76;506,66;8,24
022532.png;True;2336;0,76;507,5;8,41
022533.png;True;2336;0,76;502,8;8,83
022534.png;True;2232;0,77;500,07;8,16
022535.png;True;2232;0,77;501,16;8,27
022536.png;True;2246;0,77;502,87;8,19
022538.png;True;2332;0,77;501,19;8,55
022539.png;True;156;0,77;504,43;0,59
022540.png;True;2232;0,77;501,37;8,14
022541.png;True;2247;0,76;501,63;8,13
022543.png;True;2276;0,76;499,25;8,27
022544.png;True;2232;0,75;501,6;8,37
022545.png;True;2232;0,77;501,22;8,27
022546.png;True;2322;0,77;501,49;8,37
022547.png;True;2232;0,77;504,18;8,14
022548.png;True;2232;1,51;507,03;8,08
022549.png;True;2246;0,77;503,1;8,86
022550.png;True;2246;0,76;495,47;8,13
022551.png;True;444;0,75;500,07;1,63
022552.png;True;2334;1,55;507,44;8,7
022553.png;True;2447;0,82;504,92;9,01
022554.png;True;2322;0,78;504,36;8,65
022555.png;True;2528;0,78;506,04;9,42
022557.png;True;2322;0,79;502,48;8,73
022558.png;True;2232;0,77;501,55;8,49
022559.png;True;2447;0,78;499,85;9,11
022560.png;True;2332;0,76;503,4;8,54
022561.png;True;2246;0,76;500,74;8,1
022562.png;True;2335;0,77;502,08;8,65
022563.png;True;226;0,77;503,19;0,83
022564.png;True;2697;0,81;509,49;9,82
022565.png;True;2232;0,77;503,65;8,18
022567.png;True;2322;0,77;501,74;8,61
022568.png;True;2246;0,77;503,47;8,12
022569.png;True;2335;0,77;502,46;8,62
022570.png;True;2322;0,77;505,49;8,5
022571.png;True;2277;0,77;514,95;8,45
022572.png;True;2277;0,78;505,52;8,3
022573.png;True;2232;0,77;501,34;8,17
022574.png;True;2332;0,76;501,77;8,45
022575.png;True;122;0,77;504,19;0,45
022576.png;True;2337;0,77;506,93;9,45
022577.png;True;2332;0,77;507;8,53
022578.png;True;2201;0,77;500,83;7,95
022579.png;True;2242;1,06;501,42;8,1
022581.png;True;2447;0,75;494,78;8,81
022582.png;True;2337;0,76;496,6;8,48
022583.png;True;2447;0,77;503,86;10,69
022584.png;True;2292;1,57;511,89;8,64
022585.png;True;2242;0,78;502,45;8,29
022586.png;True;2447;0,78;501,38;9,07
022587.png;True;202;0,78;515,16;0,77
022589.png;True;2682;0,78;499,98;9,99
022590.png;True;2277;0,79;500,97;8,44
022591.png;True;2246;0,97;504,83;8,71
022592.png;True;2687;0,76;501,92;9,7
022593.png;True;2277;0,81;503,78;8,21
022595.png;True;2447;0,76;501,36;8,86
022596.png;True;2447;0,77;500,35;8,88
022597.png;True;2232;1,36;501,21;8,32
022598.png;True;2232;0,77;501,42;8,24
022599.png;True;2216;0,76;502,04;8,16
022600.png;True;154;0,77;505,56;0,57
022601.png;True;2447;0,77;501,13;9,25
022602.png;True;2244;0,76;500,99;8,1
022603.png;True;2232;0,81;501,97;8,14
022604.png;True;2277;0,8;499,11;8,48
022605.png;True;2246;0,77;500,77;8,3
022606.png;True;2232;0,77;501,44;8,12
022607.png;True;2337;0,77;502,76;8,63
022608.png;True;2246;0,78;502,98;8,12
022609.png;True;2201;1,5;506,82;8,19
022610.png;True;2332;0,76;505,37;8,79
022611.png;True;234;0,78;497,61;0,86
022612.png;True;2332;0,92;492,76;8,37
022613.png;True;2447;0,76;501,01;8,91
022614.png;True;2244;0,77;502,19;9,7
022615.png;True;2814;0,79;503,16;10,26
022616.png;True;2322;0,78;503,31;8,65
022617.png;True;2232;0,78;502,47;8,3
022618.png;True;2217;0,78;502,03;8,22
022619.png;True;2322;0,77;504,05;8,61
022620.png;True;2322;0,79;505,61;9,36
022621.png;True;2447;1,01;505,89;8,9
022622.png;True;501;0,77;504,14;1,84
022623.png;True;2246;0,76;501,26;8,09
022624.png;True;2232;0,76;504,9;8,15
022625.png;True;2232;0,76;501,93;8,1
022626.png;True;2247;1,5;509,47;8,06
022627.png;True;2244;0,76;501,11;8,19
022628.png;True;2246;0,76;504,33;8,35
022629.png;True;2335;0,77;501,22;8,53
022630.png;True;2232;0,77;502,07;8,12
022631.png;True;2232;0,76;502,61;8,05
022633.png;True;2247;0,76;507,54;8,19
022634.png;True;230;0,77;503,4;0,85
022635.png;True;119;0,77;507,5;0,44
022636.png;True;2232;0,76;502,85;8,07
022637.png;True;2322;0,77;500,57;8,45
022638.png;True;2336;0,76;502,84;8,37
022639.png;True;2232;0,76;508,82;8,28
022640.png;True;2232;0,76;522,51;8,16
022641.png;True;2245;0,85;498,57;8,17
022642.png;True;2552;0,77;500,47;10,61
022643.png;True;2322;0,78;502,78;8,44
022644.png;True;2302;1,06;505,21;8,7
022645.png;True;2247;0,77;505,51;8,25
022646.png;True;154;0,77;502,57;0,6
022647.png;True;2232;0,77;503,37;8,25
022648.png;True;2335;0,81;504,61;8,64
022649.png;True;2336;0,78;503,37;8,65
022650.png;True;2521;0,79;502,84;9,39
022651.png;True;2246;0,78;511,67;8,31
022652.png;True;2334;0,79;503,04;8,58
022653.png;True;2332;0,78;511,95;8,63
022654.png;True;2322;0,77;501,11;8,41
022655.png;True;2447;0,76;502,38;9,72
022656.png;True;2618;0,76;506,69;10,36
022657.png;True;153;0,77;503,84;0,57
022658.png;True;2335;0,77;504,36;8,57
022659.png;True;2246;0,77;503,27;8,14
022660.png;True;2231;0,77;501,26;8,09
022661.png;True;2246;0,78;503,06;8,09
022662.png;True;2322;0,75;503,79;8,52
022663.png;True;2187;0,76;502,55;7,94
022664.png;True;2332;0,77;502,22;8,52
022665.png;True;2367;0,77;501,71;8,8
022666.png;True;2599;0,77;503,06;9,42
022668.png;True;2232;1,49;501,27;8,05
022670.png;True;124;1,44;502,23;0,47
022671.png;True;2335;0,77;497,1;8,51
022672.png;True;2337;0,77;497,59;8,51
022673.png;True;2232;0,75;502,42;8,12
022675.png;True;2277;0,82;506,67;8,36
022676.png;True;2332;0,76;502,37;8,74
022677.png;True;2447;0,79;502,76;9,06
022678.png;True;2231;0,79;502,67;8,05
022679.png;True;2232;0,77;504,79;8,1
022680.png;True;2512;0,78;506,65;10,91
022681.png;True;2232;0,94;504,7;8,31
022682.png;True;158;0,78;505,56;0,6
022683.png;True;2232;0,78;506,56;8,32
022685.png;True;2322;0,79;504,42;8,68
022686.png;True;2247;0,79;503,26;8,21
022687.png;True;2246;0,77;500,95;8,21
022688.png;True;2232;0,76;502,36;8,51
022689.png;True;2242;0,78;505,26;8,15
022690.png;True;2232;0,77;508,37;8,2
022691.png;True;2321;0,77;501,08;8,5
022692.png;True;2322;0,77;501,56;8,29
022693.png;True;2447;0,76;499,72;8,83
022694.png;True;446;0,76;503,05;1,68
022695.png;True;2334;0,76;506,21;8,58
022696.png;True;2232;0,77;501,66;8,05
022697.png;True;2232;0,77;503,88;8,59
022698.png;True;2232;0,77;503,7;8,32
022700.png;True;2334;0,76;503,76;8,65
022701.png;True;2246;0,75;504,64;8,08
022702.png;True;2277;1,14;501,57;8,27
022703.png;True;2232;0,77;495,85;8,09
022704.png;True;2232;1,48;510,99;9,39
022706.png;True;2245;0,77;500,03;8,36
022707.png;True;136;0,77;507,02;0,53
022709.png;True;2246;0,78;502,9;8,1
022710.png;True;2447;1,56;508,1;8,94
022711.png;True;2232;0,76;502,1;8,31
022712.png;True;2232;0,79;503,84;8,3
022713.png;True;2322;0,79;502,18;8,73
022714.png;True;2322;0,79;504,92;8,7
022715.png;True;2242;0,78;502,73;8,34
022716.png;True;2231;0,79;527,69;8,28
022717.png;True;2602;0,79;508,46;11,3
022719.png;True;2232;0,77;522,68;8,46
022720.png;True;157;0,81;509,74;0,58
022722.png;True;2684;0,77;507,53;9,96
022723.png;True;2332;0,79;506,13;8,61
022724.png;True;2232;0,76;501,26;8,06
022725.png;True;2562;0,77;499,88;9,27
022726.png;True;2322;0,77;500,97;8,6
022727.png;True;2322;0,77;502,13;8,44
022728.png;True;2337;0,76;502,16;8,45
022729.png;True;2232;0,76;505,05;8,08
022730.png;True;2232;1,67;512,31;8,11
022731.png;True;2335;0,77;496,98;8,6
022732.png;True;228;0,77;500,14;0,84
022734.png;True;2337;0,77;501,39;10,54
022735.png;True;2247;0,77;508,34;8,21
022736.png;True;2447;0,77;503,28;8,87
022737.png;True;2302;0,77;503,88;8,3
022738.png;True;2232;0,76;503,86;8,14
022740.png;True;2277;0,79;503,08;8,46
022741.png;True;2277;0,78;501,88;8,45
022742.png;True;2332;0,78;500,93;8,65
022744.png;True;2337;0,78;502,43;8,65
022745.png;True;2726;0,79;501,37;10,07
022746.png;True;158;0,79;503,36;0,61
022748.png;True;2527;0,78;509,89;9,25
022749.png;True;2659;0,87;501,17;9,51
022750.png;True;2288;0,76;502,16;8,34
022751.png;True;2942;0,77;499,78;10,74
022752.png;True;2232;0,77;503,28;8,12
022753.png;True;2244;0,76;502,34;8,16
022754.png;True;2246;0,77;502,2;8,34
022755.png;True;2447;0,78;504,67;9,12
022756.png;True;2322;0,79;503,44;8,48
022757.png;True;2277;0,77;505,36;8,32
022758.png;True;157;0,84;502,5;0,58
022759.png;True;458;0,78;507,01;1,65
022760.png;True;2332;0,76;498,74;8,41
022761.png;True;2505;0,82;506,08;9,07
022762.png;True;2247;0,77;505,47;8,26
022763.png;True;2232;0,77;502,71;8,06
022764.png;True;2232;0,77;505,03;8,03
022765.png;True;2277;0,76;502,27;8,23
022766.png;True;2232;1,06;502,79;8,07
022767.png;True;2334;0,77;495,48;8,45
022768.png;True;2925;0,77;495,14;11,58
022769.png;True;2232;0,77;528,05;9,39
022770.png;True;154;0,82;504,4;0,62
022771.png;True;2338;0,77;506,57;8,69
022772.png;True;2602;0,78;500,73;9,6
022773.png;True;2246;0,79;502,91;8,06
022775.png;True;2697;0,93;502,1;9,7
022776.png;True;2232;0,79;502,26;8,34
022777.png;True;2277;0,79;504,18;8,41
022778.png;True;2242;0,79;503,64;8,25
022779.png;True;2322;0,79;504,01;8,59
022780.png;True;2447;0,79;501,34;9,14
022781.png;True;2335;0,78;501,61;8,52
022782.png;True;234;0,76;504,21;0,85
022783.png;True;2322;0,81;503,09;8,48
022784.png;True;2332;0,78;502,29;8,43
022785.png;True;2242;0,77;512,43;8,33
022786.png;True;2247;0,79;503,1;8,13
022787.png;True;1943;0,77;501,02;7,08
022788.png;True;2232;0,76;504,4;8,11
022789.png;True;2367;0,77;503,9;8,46
022790.png;True;2334;0,77;501,47;8,58
022791.png;True;2322;0,77;506,42;8,48
022792.png;True;2447;0,77;501,32;8,87
022793.png;True;158;0,77;501,88;0,6
022794.png;True;2245;1,58;507,82;8,17
022795.png;True;2232;0,77;503,7;8,73
022796.png;True;2232;0,76;498,57;8,2
022797.png;True;2232;0,77;497,49;8,08
022798.png;True;2232;0,77;505,77;8,74
022799.png;True;2232;0,79;504,58;8,18
022800.png;True;2334;0,77;498,52;8,63
022801.png;True;2322;0,77;500,23;8,5
022802.png;True;2687;0,77;501,66;9,73
022803.png;True;2540;0,76;501,64;9,29
022804.png;True;236;0,88;505,8;0,9
022805.png;True;2277;0,92;502,81;8,2
022806.png;True;2232;0,76;502,38;8,24
022807.png;True;2322;0,78;506,94;8,4
022808.png;True;2232;0,76;498,66;8,25
022809.png;True;2232;0,77;501,99;9,35
022810.png;True;2482;0,98;520,15;8,91
022811.png;True;2665;0,77;502,77;9,57
022812.png;True;2246;0,77;500,4;8,11
022813.png;True;2721;0,77;501,28;9,77
022814.png;True;2322;0,76;505,66;8,59
022815.png;True;154;0,76;503,05;0,58
022816.png;True;2322;0,76;500,15;8,51
022817.png;True;2242;0,76;500,97;8,1
022819.png;True;2322;0,77;503,19;8,31
022821.png;True;2232;0,77;504,6;8,17
022822.png;True;2232;0,75;502,99;8,14
022823.png;True;2494;0,76;503,32;9,16
022824.png;True;2637;0,75;501,15;9,68
022825.png;True;2242;0,76;501,49;8,12
022826.png;True;2332;1,34;502,2;8,43
022827.png;True;2277;0,76;495,31;8,28
022828.png;True;447;0,77;500,14;1,77
022829.png;True;2335;0,76;502,31;9,92
022831.png;True;2232;0,78;502,96;8,38
022832.png;True;2335;0,78;507,97;8,67
022833.png;True;2246;0,78;500,8;8,31
022834.png;True;2322;0,78;507,08;8,69
022835.png;True;2340;0,78;501,69;8,62
022836.png;True;2232;0,77;504,34;8,93
022837.png;True;2232;0,84;507,98;8,04
022838.png;True;2447;0,76;503,82;8,89
022839.png;True;2335;1,04;503,6;8,51
022840.png;True;327;0,78;502,82;1,19
022841.png;True;2231;0,76;500,28;8,15
022842.png;True;2334;0,77;505,73;8,38
022843.png;True;2187;0,81;501,79;8,2
022844.png;True;2277;0,8;501,01;8,28
022845.png;True;2447;0,76;500,84;8,92
022846.png;True;2447;0,95;503,51;8,98
022847.png;True;2334;0,77;501,65;8,45
022848.png;True;2572;0,76;499,66;9,25
022849.png;True;2232;0,85;501,74;8,12
022850.png;True;2232;0,77;503,38;8,18
022851.png;True;157;0,77;502,56;0,58
022852.png;True;2232;0,77;501,17;8,13
022853.png;True;2335;0,76;503,23;8,49
022854.png;True;2322;0,77;504,16;8,42
022855.png;True;2334;0,77;502,53;8,46
022856.png;True;2322;1,59;508,46;8,63
022857.png;True;2232;0,77;495,88;8,11
022858.png;True;2335;0,77;497,44;8,5
022860.png;True;2232;0,94;500,08;8,1
022861.png;True;2232;0,77;505,15;8,46
022862.png;True;2232;0,76;501,67;8,21
022863.png;True;157;0,8;505,06;0,58
022864.png;True;2337;0,93;502,44;8,46
022865.png;True;2245;0,76;506,81;8,22
022866.png;True;2333;0,77;505,29;8,55
022867.png;True;2334;0,78;504,65;8,73
022868.png;True;2232;0,78;501,82;8,33
022869.png;True;2527;0,77;502,64;9,22
022870.png;True;2232;0,76;500,64;8,29
022871.png;True;2412;0,78;503,52;8,95
022872.png;True;2334;0,77;505,75;8,67
022873.png;True;2232;0,76;501,52;8,07
022874.png;True;1763;0,77;501,31;6,47
022875.png;True;154;0,76;506,59;0,58
022876.png;True;2246;0,77;503,94;8,43
022877.png;True;2232;0,76;505,41;8,11
022878.png;True;2231;0,76;501,31;8,09
022879.png;True;2245;0,76;502,36;8,2
022880.png;True;2232;0,85;501,4;8,14
022882.png;True;2242;0,77;503,13;8,28
022883.png;True;2526;0,76;504,19;10,13
022884.png;True;2201;0,77;501,58;7,98
022885.png;True;2321;0,77;501,19;8,4
022886.png;True;2246;0,84;501,81;8,12
022887.png;True;154;0,79;503,46;0,58
022888.png;True;2322;1,46;510,45;8,51
022889.png;True;2232;0,77;496,98;8,15
022890.png;True;3137;0,76;496,12;11,42
022891.png;True;2232;0,76;530,6;8,47
022892.png;True;2232;0,8;506,76;8,37
022893.png;True;2521;0,75;508,28;9,29
022894.png;True;2291;1,55;508,62;8,61
022895.png;True;2232;0,79;501,66;8,22
022896.png;True;2242;0,78;502,8;8,28
022897.png;True;2322;0,89;502,09;8,69
022898.png;True;458;0,79;503,29;1,67
022899.png;True;2482;0,75;502,12;9,08
022900.png;True;2232;0,77;501,51;8,13
022901.png;True;2334;0,83;501,29;8,49
022902.png;True;2277;0,78;502,64;8,5
022903.png;True;2232;0,77;500,14;7,97
022904.png;True;2187;0,77;502,9;7,93
022905.png;True;2332;0,77;502,17;8,78
022906.png;True;2232;0,76;504,78;8,26
022907.png;True;2322;0,78;516,85;8,53
022908.png;True;2492;0,78;501,51;9,26
022909.png;True;154;0,78;509,29;0,58
022910.png;True;2232;0,77;503,55;8,23
022911.png;True;2246;0,76;501,25;8,3
022912.png;True;2232;0,77;504,08;8,27
022913.png;True;2447;0,79;503,13;9,15
022914.png;True;2231;0,78;500,99;8,26
022916.png;True;2242;1,65;514,09;8,1
022917.png;True;2244;0,77;503,19;8,23
022918.png;True;2232;0,77;504,25;8,04
022919.png;True;2322;0,76;500,55;8,36
022920.png;True;2232;0,75;496,83;7,96
022921.png;True;157;0,76;504,15;0,68
022922.png;True;2322;0,77;503,8;8,38
022923.png;True;2245;0,77;502,46;8,3
022924.png;True;2447;0,77;500,37;8,97
022925.png;True;2562;0,77;503,65;9,39
022926.png;True;2337;0,87;503,43;8,51
022927.png;True;2232;0,77;501,64;8,06
022929.png;True;2322;0,76;503,66;8,37
022930.png;True;2741;0,77;503,26;9,92
022931.png;True;2232;0,77;502,56;8,32
022932.png;True;2447;0,77;501,7;8,83
022933.png;True;228;0,79;503,36;0,85
022934.png;True;2246;0,77;501,58;8,17
022935.png;True;2335;0,77;498,86;8,81
022936.png;True;2232;0,77;504,08;8,06
022937.png;True;2242;0,76;498,71;8,3
022938.png;True;2322;0,78;503,65;10,24
022939.png;True;2494;1,62;510,73;9,33
022940.png;True;2246;0,83;506,67;8,33
022941.png;True;2335;0,79;502,1;8,74
022942.png;True;2332;0,78;499,89;8,69
022943.png;True;2232;0,77;502,66;8,55
022944.png;True;166;0,78;505,08;0,71
022945.png;True;2246;0,78;501,86;8,35
022946.png;True;2334;0,79;502,92;8,59
022947.png;True;2412;0,76;502,57;8,8
022948.png;True;2217;0,76;500,5;8,09
022949.png;True;2232;0,76;501,47;8,18
022950.png;True;2232;0,77;502,05;8,1
022951.png;True;2232;0,77;503,31;8,05
022952.png;True;2321;0,78;505,23;8,46
022953.png;True;2245;0,77;500,8;8,28
022954.png;True;2334;0,77;502,52;8,51
022955.png;True;148;0,77;503,53;0,55
022956.png;True;2244;0,76;504,15;8,02
022957.png;True;2232;0,76;501,56;8,04
022958.png;True;2232;0,77;503,55;8,2
022959.png;True;2246;0,76;506,6;8,84
022960.png;True;2232;0,76;502,12;8,09
022961.png;True;2217;0,77;502,8;8
022963.png;True;2334;0,77;501,13;8,53
022964.png;True;2447;0,77;500,24;8,89
022965.png;True;2276;1,26;501,92;8,31
022966.png;True;2187;0,77;496,91;7,98
022967.png;True;230;0,76;502,75;0,88
022968.png;True;2187;0,78;501,61;8,08
022969.png;True;2332;0,76;507,26;8,43
022970.png;True;3142;0,8;498,37;11,25
022971.png;True;2322;0,82;510,46;8,64
022972.png;True;2232;0,8;500,45;8,28
022973.png;True;2447;0,84;501,75;8,99
022974.png;True;2336;0,83;506,65;8,7
022975.png;True;2232;0,79;503,1;8,35
022976.png;True;2232;0,79;500,84;8,12
022977.png;True;2277;0,77;502,59;8,35
022978.png;True;154;0,76;503,7;0,57
022979.png;True;2246;0,77;503,1;8,31
022980.png;True;2522;0,78;501,56;9,43
022981.png;True;2217;1,54;515,35;8,28
022982.png;True;2322;0,76;501,91;8,45
022983.png;True;2246;0,76;497,57;8,16
022984.png;True;2277;0,76;501,85;8,26
022985.png;True;2521;0,76;503,61;9,1
022986.png;True;2232;1,81;509,3;8,54
022987.png;True;2232;0,83;501,52;8,09
022988.png;True;2447;0,84;501,67;8,91
022989.png;True;154;0,76;502,49;0,57
022990.png;True;237;0,76;503,51;0,94
022991.png;True;2335;0,77;501,25;8,48
022992.png;True;2335;1,55;510,5;8,52
022993.png;True;2232;0,75;501,72;8,03
022994.png;True;2322;0,76;501,63;8,59
022995.png;True;2322;0,76;497,96;8,52
022996.png;True;2337;1,7;506,7;8,88
022997.png;True;2232;0,77;503,66;9,66
022998.png;True;2246;0,75;503,38;8,16
022999.png;True;2335;0,78;503,41;8,71
023000.png;True;2447;1,53;509,7;9,1
023001.png;True;154;0,78;504,02;0,58
023002.png;True;2447;0,77;504,07;9,23
023003.png;True;2322;0,78;502,01;8,61
023004.png;True;2411;1,56;508,62;8,76
023005.png;True;2337;0,78;504,55;8,38
023006.png;True;2232;0,76;502,36;8,14
023007.png;True;2247;0,77;501,38;8,22
023008.png;True;2337;0,77;501,26;8,49
023009.png;True;2337;0,77;505,27;8,84
023010.png;True;2277;0,76;516,65;8,63
023011.png;True;2232;3,16;512,95;8,07
023012.png;True;111;0,76;503,34;0,42
023013.png;True;2322;0,76;499,93;8,6
023014.png;True;2232;0,76;501,31;8,27
023015.png;True;2332;0,76;502,28;8,57
023016.png;True;2322;0,76;503,52;8,46
023017.png;True;3022;0,76;501,75;10,99
023018.png;True;2231;0,76;501,41;8,08
023019.png;True;2246;0,77;502;8,33
023020.png;True;2277;0,77;500,61;8,23
023021.png;True;2232;0,76;496,72;8,07
023022.png;True;2337;0,77;497,39;8,57
023023.png;True;154;0,77;504,22;0,58
023024.png;True;2246;0,77;508,24;8,64
023025.png;True;2232;0,77;504,52;8,39
023026.png;True;2232;0,78;501,82;8,31
023027.png;True;2332;0,79;500,34;8,65
023028.png;True;2446;0,79;503,97;9,11
023029.png;True;2334;0,78;503,69;8,64
023030.png;True;2606;0,8;499,06;9,6
023031.png;True;2447;0,9;501,52;8,93
023032.png;True;2333;0,76;503,29;8,45
023033.png;True;2187;0,77;501,57;7,9
023035.png;True;443;0,76;506,56;1,6
023037.png;True;2232;0,76;502,09;8
023038.png;True;2246;0,76;503,06;8,41
023039.png;True;2335;0,76;503,55;8,65
023041.png;True;2337;0,75;501,3;8,6
023042.png;True;2232;0,77;501,32;8,29
023043.png;True;2232;0,77;502,07;8,23
023044.png;True;2321;0,75;504,73;8,38
023045.png;True;2247;0,76;500,87;8,13
023046.png;True;3352;0,77;500,63;12,22
023047.png;True;2334;0,78;582,01;8,88
023048.png;True;501;0,79;627,48;1,92
023049.png;True;2337;1,42;580,23;8,53
023050.png;True;2277;0,77;516,21;8,66
023051.png;True;2605;0,81;504,24;9,56
023052.png;True;2232;0,76;501,97;8,26
023053.png;True;2741;0,79;511,27;10,24
023054.png;True;3119;0,78;501,87;11,55
023056.png;True;2232;0,76;500,05;8,16
023057.png;True;2232;0,77;502,5;8,39
023058.png;True;2232;0,84;516,14;8,09
023059.png;True;2322;1,45;504,68;8,39
023060.png;True;154;0,75;504,51;0,57
023061.png;True;2337;0,86;504,01;8,53
023062.png;True;2332;0,77;503,01;8,42
023063.png;True;2232;0,76;504,1;8,11
023064.png;True;2232;0,77;500,65;8,1
023065.png;True;2232;0,77;502,5;8
023066.png;True;2335;0,82;504,65;8,41
023067.png;True;2337;0,76;499,61;8,43
023068.png;True;2412;0,87;503,7;8,78
023069.png;True;2447;0,75;503,12;9,04
023070.png;True;2245;0,76;500,15;8,24
023071.png;True;130;1,41;501,78;0,48
023072.png;True;2277;1,46;504,07;8,66
023073.png;True;2232;0,75;494,62;8,01
023074.png;True;2232;0,76;497,13;8,1
023075.png;True;2337;0,77;504,17;8,56
023076.png;True;2277;0,81;497,88;9,07
023077.png;True;2322;0,76;502,41;8,5
023078.png;True;2242;0,77;502,52;8,38
023079.png;True;2277;0,77;500,38;8,44
023080.png;True;2277;0,77;500,65;8,34
023081.png;True;2335;0,76;499,52;8,49
023082.png;True;380;0,78;504,96;1,42
023083.png;True;2232;0,79;504,71;8,33
023084.png;True;2232;0,79;501,47;8,33
023085.png;True;3142;0,78;502,19;11,59
023086.png;True;2322;0,77;497,81;8,56
023087.png;True;3182;0,77;504,99;11,63
023088.png;True;2232;0,77;502,21;8,1
023089.png;True;2322;0,76;504,43;8,38
023090.png;True;2337;0,77;502,53;8,47
023091.png;True;2232;0,77;501,1;8,25
023092.png;True;2322;0,78;502,41;8,38
023093.png;True;154;0,81;502,23;0,57
023094.png;True;2606;0,8;501,28;9,51
023095.png;True;2447;0,77;504,6;8,85
023096.png;True;2232;0,76;502,27;7,98
023097.png;True;2337;0,86;504,13;8,49
023098.png;True;2334;0,75;502,34;8,45
023099.png;True;2232;0,77;503,52;8,09
023100.png;True;2232;0,77;500,06;8,24
023101.png;True;2337;0,77;503,34;8,39
023102.png;True;2277;0,76;500,05;8,66
023103.png;True;2335;0,77;497,97;9,43
023104.png;True;154;0,77;500,17;0,58
023105.png;True;154;0,76;505,7;0,58
023107.png;True;2245;0,76;503,85;9,05
023108.png;True;2447;0,76;502,26;8,9
023109.png;True;2242;0,77;501,11;8,13
023110.png;True;2332;0,76;501,22;8,49
023111.png;True;2232;0,76;502,56;8,15
023112.png;True;2337;0,79;504,75;8,56
023113.png;True;2335;0,79;501,77;8,69
023114.png;True;2335;0,78;503,49;8,61
023115.png;True;2245;0,78;500,32;8,28
023116.png;True;2232;0,77;498,37;8,24
023118.png;True;502;0,78;506,77;1,88
023119.png;True;2322;0,78;501,42;8,58
023120.png;True;2232;0,76;504,67;8,07
023122.png;True;2246;0,77;505,92;8,37
023123.png;True;2322;0,76;504,93;8,42
023125.png;True;2709;0,77;499,95;10,04
023126.png;True;2335;0,76;501,7;8,43
023127.png;True;2232;0,77;501,93;8,11
023128.png;True;2244;0,77;502,48;8,09
023129.png;True;2244;0,93;505,06;8,1
023130.png;True;2242;0,77;501,36;8,08
023131.png;True;563;0,76;504,61;2,09
