Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
048743.png;True;2506;0,78;8106,74;9,23
048744.png;True;2650;0,85;8118,46;9,69
048745.png;True;2277;0,78;8080,19;8,39
048746.png;True;2277;0,82;8182,61;8,5
048747.png;True;2277;0,78;8102,5;8,24
048748.png;True;2242;0,78;8057,53;8,23
048750.png;True;2232;0,78;8094,39;8,28
048751.png;True;2506;0,79;8071,72;9,1
048752.png;True;2447;0,79;8169,13;9,04
048753.png;True;154;0,78;8085,07;0,59
048754.png;True;2277;0,78;8138,83;8,28
048755.png;True;2277;0,81;8088,37;8,49
048756.png;True;2187;0,8;8056,39;8,11
048757.png;True;2334;0,81;8113,76;8,48
048758.png;True;2521;0,78;8119,11;9,14
048759.png;True;2232;0,8;8133,89;8,17
048760.png;True;2599;0,79;8093,49;9,61
048761.png;True;2337;0,78;8132,61;8,52
048762.png;True;2232;0,79;8117,51;8,09
048763.png;True;2332;0,79;8085,2;8,87
048764.png;True;170;0,78;8086,42;0,65
048765.png;True;2322;0,79;8126,47;8,49
048766.png;True;2322;0,81;8101,77;8,38
048767.png;True;2246;0,79;8081,61;8,3
048768.png;True;2333;0,77;8120,16;8,56
048769.png;True;2246;0,91;8119,53;8,27
048770.png;True;2245;0,78;8062,42;8,24
048771.png;True;2334;0,78;8093,62;8,46
048772.png;True;3157;0,78;8131,3;11,36
048773.png;True;2460;0,78;8137,69;9,07
048774.png;True;2447;0,95;8082,93;9,15
048775.png;True;154;0,78;8155,46;0,63
048776.png;True;2232;0,78;8164,04;8,27
048778.png;True;2232;0,78;8060,99;8,35
048779.png;True;2246;0,78;8126,91;8,23
048780.png;True;2232;0,79;8154,53;8,01
048781.png;True;2570;0,8;8109,18;9,39
048783.png;True;2335;0,88;8055,76;8,59
048784.png;True;2337;0,79;8087,63;8,71
048785.png;True;2277;0,8;8079,58;8,34
048786.png;True;2277;0,78;8190,98;8,43
048787.png;True;2232;0,79;8124,29;8,47
048788.png;True;154;0,79;8142,7;0,59
048789.png;True;134;0,79;8139,01;0,51
048790.png;True;2187;0,78;8069,67;8,02
048791.png;True;2322;0,79;8105,54;8,71
048792.png;True;2485;0,78;8114,41;9,2
048793.png;True;2232;0,8;8115,41;8,22
048794.png;True;2232;0,78;8123,73;8,39
048795.png;True;2331;0,79;8114,65;8,67
048796.png;True;2232;0,8;8135,35;8,09
048797.png;True;2232;0,86;8125,92;8,65
048798.png;True;2335;0,79;8089,28;8,66
048799.png;True;2232;0,79;8122,43;8,12
048800.png;True;136;0,78;8093,7;0,53
048801.png;True;2332;0,78;8107,46;8,67
048802.png;True;2232;0,8;8111,74;8,29
048803.png;True;2291;0,79;8109,13;8,34
048804.png;True;2277;0,78;8082,37;8,43
048805.png;True;2336;0,83;8131,89;8,66
048806.png;True;2337;0,8;8069,51;8,47
048807.png;True;2232;0,78;8122,34;8,08
048808.png;True;2232;0,78;8134,61;8,04
048809.png;True;2246;0,78;8144,29;8,26
048810.png;True;2332;0,79;8107,74;8,62
048811.png;True;156;0,78;8071,82;0,6
048812.png;True;2232;0,78;8139,4;8,06
048813.png;True;2247;0,79;8084,87;8,1
048814.png;True;2277;0,8;8074,96;8,54
048815.png;True;2232;0,78;8131,81;8,18
048816.png;True;2232;0,79;8088,48;8,21
048817.png;True;2322;0,78;8094,68;8,65
048818.png;True;2232;0,78;8045,73;8,25
048819.png;True;2232;0,79;8112,68;8,37
048820.png;True;2246;0,83;8079,32;8,28
048821.png;True;2246;0,78;8085,68;8,27
048822.png;True;444;0,78;8142,91;1,7
048823.png;True;2334;0,82;8118,9;8,52
048824.png;True;2447;0,77;8121,81;9,07
048825.png;True;2322;0,78;8062,16;8,41
048826.png;True;2528;0,77;8094,9;9,26
048827.png;True;2322;0,78;8118,83;8,55
048828.png;True;2232;0,77;8097,57;8,11
048829.png;True;2447;0,84;8139,22;9,02
048830.png;True;2332;0,78;8176,73;8,69
048831.png;True;2246;0,79;8120,71;8,16
048832.png;True;2335;0,78;8051,62;8,71
048833.png;True;226;0,78;8099,27;0,85
048834.png;True;2697;0,79;8153,02;9,89
048835.png;True;2232;0,78;8086,69;8,27
048836.png;True;2322;0,78;8118,41;8,59
048837.png;True;2246;0,78;8140,21;8,22
048838.png;True;2335;0,78;8121,77;8,66
048839.png;True;2322;0,81;8059,47;8,55
048840.png;True;2277;0,88;8101,48;8,39
048841.png;True;2277;0,82;8074,09;8,27
048842.png;True;2232;0,79;8052,11;8,26
048843.png;True;2332;0,77;8096,24;8,71
048844.png;True;122;0,78;8132,22;0,48
048845.png;True;2337;0,79;8239,9;8,64
048846.png;True;2332;0,78;8127,78;8,56
048847.png;True;2201;0,77;8109,56;8,02
048848.png;True;2242;0,81;8116,34;8,25
048849.png;True;2447;0,78;8110,25;9,09
048850.png;True;2337;0,8;8111,36;8,45
048851.png;True;2447;0,79;8109,8;9,11
048852.png;True;2292;0,86;8194,58;8,5
048853.png;True;2242;0,79;8060,27;8,33
048854.png;True;2447;0,81;8124,41;9,64
048855.png;True;202;0,8;8100,34;0,77
048856.png;True;2682;0,77;8075,35;9,68
048857.png;True;2277;0,79;8095,33;8,39
048858.png;True;2246;0,79;8120,37;8,48
048859.png;True;2687;0,79;8199,19;10,48
048860.png;True;2277;0,79;8103,46;8,53
048861.png;True;2447;0,77;8069,36;8,88
048862.png;True;2447;0,79;8093,97;8,91
048863.png;True;2232;0,8;8081,67;8,21
048864.png;True;2232;0,78;8101,56;8,16
048865.png;True;2217;0,77;8094,03;8,23
048866.png;True;154;0,8;8123,38;0,59
048867.png;True;2447;0,78;8104,18;9,14
048868.png;True;2244;0,81;8108,49;8,33
048869.png;True;2232;0,78;8077,59;8,32
048870.png;True;2277;0,77;8108,75;8,37
048871.png;True;2246;0,78;8121,36;8,09
048872.png;True;2232;0,78;8111,17;8,24
048873.png;True;2337;0,78;8122,82;8,6
048874.png;True;2246;0,77;8136,41;8,32
048875.png;True;2201;0,89;8091,85;8,13
048876.png;True;2332;0,79;8131,58;8,46
048877.png;True;234;0,77;8064,04;0,9
048878.png;True;2332;0,77;8116,21;8,77
048879.png;True;2447;0,77;8100,93;9,3
048880.png;True;2244;0,79;8097,09;8,3
048881.png;True;2814;0,78;8071,03;10,42
048882.png;True;2322;0,78;8133,42;8,53
048883.png;True;2232;0,82;8127,1;8,22
048884.png;True;2217;0,77;8055,35;8,26
048886.png;True;2322;0,77;8123,74;8,38
048887.png;True;2322;0,78;8108,05;8,59
048888.png;True;2447;0,79;8115,06;8,96
048889.png;True;501;0,87;8083,42;1,93
048890.png;True;2246;0,78;8115,81;8,26
048891.png;True;2232;0,77;8143,39;8,31
048892.png;True;2232;0,95;8099,47;8,25
048893.png;True;2247;0,78;8118,76;8,37
048894.png;True;2244;0,86;8110,94;8,33
048895.png;True;2246;0,78;8100,93;8,33
048896.png;True;2335;0,79;8077,29;8,52
048897.png;True;2232;0,8;8186,32;9,13
048898.png;True;2232;0,78;8164,06;8,21
048899.png;True;2247;0,78;8071,12;8,23
048900.png;True;230;0,84;8092,16;0,87
048901.png;True;119;0,9;8111,14;0,45
048902.png;True;2232;0,78;8088,56;8,29
048903.png;True;2322;0,78;8107,91;8,72
048904.png;True;2337;0,8;8085,36;8,65
048905.png;True;2232;0,78;8135,44;8,29
048906.png;True;2231;0,78;8063,65;8,21
048907.png;True;2245;0,83;8099,73;8,4
048908.png;True;2552;0,78;8093,25;9,22
048909.png;True;2322;0,78;8135,66;8,54
048910.png;True;2302;0,78;8100,08;8,49
048911.png;True;2247;0,79;8107,4;8,45
048912.png;True;154;0,79;8133,27;0,6
048913.png;True;2232;0,78;8163,91;8,13
048914.png;True;2335;0,77;8080,81;8,53
048915.png;True;2336;0,78;8131,58;8,65
048916.png;True;2521;0,79;8092,47;9,11
048917.png;True;2246;0,78;7973,31;8,17
048918.png;True;2334;0,85;8089,01;8,44
048919.png;True;2332;0,79;8123,46;8,68
048920.png;True;2322;0,78;8106,8;8,69
048921.png;True;2447;0,79;8128,7;8,93
048922.png;True;2618;0,78;8114,81;9,72
048923.png;True;154;0,81;8101,25;0,59
048924.png;True;2335;0,79;8058,15;9,92
048925.png;True;2246;0,78;8137,66;8,23
048926.png;True;2232;0,8;8118,85;8,22
048927.png;True;2246;0,78;8117,12;8,35
048928.png;True;2322;0,78;8096,58;8,55
048929.png;True;2187;0,77;8091,84;7,94
048930.png;True;2332;0,78;8109,68;8,58
048931.png;True;2367;0,78;8065,77;8,63
048932.png;True;2599;0,8;8111,82;9,5
048933.png;True;2231;0,78;8081,45;8,09
048934.png;True;124;0,77;8063,91;0,49
048935.png;True;2335;0,79;8085,83;8,46
048936.png;True;2337;0,78;8122,64;8,66
048937.png;True;2232;0,78;8162,35;8,24
048938.png;True;2277;0,79;8070,71;8,3
048939.png;True;2332;0,78;8098,72;8,66
048940.png;True;2447;0,78;8109,54;8,86
048942.png;True;2231;0,79;8107,02;9,67
048943.png;True;2232;0,8;8165,51;8,37
048944.png;True;2512;0,78;8137,1;9,24
048945.png;True;2232;0,78;8094,37;8,36
048946.png;True;158;0,79;8100,8;0,6
048947.png;True;2232;0,78;8106,89;8,57
048948.png;True;2322;0,78;8113,91;8,53
048949.png;True;2247;0,79;8136,51;8,24
048950.png;True;2246;0,78;8179,69;8,19
048951.png;True;2232;0,78;8122,3;8,33
048952.png;True;2242;0,78;8124,63;8,13
048953.png;True;2232;0,81;8080,69;8,4
048954.png;True;2322;0,78;8074,76;8,6
048955.png;True;2322;0,79;8091,47;8,67
048956.png;True;2447;0,78;8088,04;9,0
048957.png;True;446;0,78;8114,09;1,69
048958.png;True;2334;0,81;8220,25;8,9
048959.png;True;2232;0,81;8106,5;8,26
048960.png;True;2232;0,79;8053,82;8,4
048961.png;True;2232;0,81;8095,79;8,15
048962.png;True;2334;0,79;8129,89;8,5
048963.png;True;2246;0,79;8058,7;8,57
048964.png;True;2277;0,77;8102,51;8,34
048965.png;True;2232;0,8;8141,8;8,25
048966.png;True;2232;0,79;8122,69;8,14
048967.png;True;2245;0,78;8048,4;8,34
048968.png;True;136;0,76;8018,93;0,53
048970.png;True;2246;0,79;8104,1;8,25
048971.png;True;2447;0,77;8072,34;9,02
048972.png;True;2232;0,78;8122,64;8,19
048973.png;True;2232;0,77;8175,74;8,29
048974.png;True;2322;0,79;8158,65;8,64
048975.png;True;2322;0,78;8087,48;8,56
048976.png;True;2242;0,78;8098,49;8,18
048977.png;True;2232;0,78;8100,07;8,21
048978.png;True;2602;0,79;8126,15;9,57
048979.png;True;2232;0,78;8103,31;8,1
048980.png;True;158;0,79;8111,95;0,6
048981.png;True;2684;0,78;8481,38;9,71
048982.png;True;2332;0,78;8150,94;8,55
048983.png;True;2232;0,81;8094,89;8,23
048984.png;True;2562;0,78;8098,28;9,55
048985.png;True;2322;0,77;8097,7;8,64
048986.png;True;2322;0,79;8111,31;8,67
048987.png;True;2337;0,81;8129,42;8,51
048988.png;True;2232;0,79;8187,68;8,13
048989.png;True;2232;0,78;8080,72;8,45
048990.png;True;2335;1,11;8122,05;8,75
048991.png;True;228;0,78;8130,8;0,9
048992.png;True;2337;0,8;8064,69;8,83
048993.png;True;2247;0,79;8120,36;8,25
048994.png;True;2447;0,8;8134,48;8,88
048995.png;True;2302;0,78;8193,43;8,56
048996.png;True;2232;0,79;7988,5;8,21
048997.png;True;2277;0,8;8124,69;8,33
048998.png;True;2277;0,78;8085,54;8,49
048999.png;True;2332;0,77;8027,74;8,53
049000.png;True;2337;0,79;8114,28;8,45
049001.png;True;2726;0,8;8127,81;10,06
049002.png;True;158;0,79;8146,05;0,61
049003.png;True;2527;0,78;8102,39;9,27
049004.png;True;2659;0,79;8087,44;9,95
049005.png;True;2288;0,78;8116,17;8,3
049006.png;True;2942;0,78;8068,17;10,67
049007.png;True;2232;0,77;8117,78;8,34
049008.png;True;2244;0,79;8100,77;8,82
049009.png;True;2246;0,78;8107,72;8,4
049010.png;True;2447;0,78;8154,79;8,96
049011.png;True;2322;0,79;8100,08;8,64
049012.png;True;2277;0,78;8132,43;8,31
049013.png;True;157;0,78;8084,54;0,59
049014.png;True;458;0,85;8102,34;1,75
049015.png;True;2332;0,78;8114,31;8,89
049016.png;True;2506;0,79;8131,66;9,23
049017.png;True;2247;0,78;8055,9;8,22
049018.png;True;2232;0,78;8139,15;8,03
049019.png;True;2232;0,79;8127,89;8,12
049020.png;True;2277;0,78;8095,51;8,35
049021.png;True;2232;0,78;8101,3;8,14
049022.png;True;2334;0,77;7999,11;8,72
049023.png;True;2925;0,78;8142,48;10,69
049024.png;True;2232;0,77;8117,44;8,22
049025.png;True;154;0,79;8155,48;0,58
049026.png;True;2338;0,8;8147,32;8,72
049027.png;True;2602;0,78;8084,42;9,45
049028.png;True;2246;0,95;8092,94;8,41
049029.png;True;2697;0,79;8143,16;10,01
049030.png;True;2232;0,78;8091,13;8,16
049032.png;True;2277;0,78;8098,9;8,47
049033.png;True;2242;0,8;8117,49;8,09
049034.png;True;2322;0,78;8160,61;8,62
049035.png;True;2447;0,78;8068,76;9,01
049036.png;True;2335;0,8;8114,41;8,59
049037.png;True;234;0,78;8089,18;0,87
049038.png;True;2322;0,81;8122,65;8,49
049039.png;True;2332;0,86;8083,76;9,94
049040.png;True;2242;0,79;8128,48;8,45
049041.png;True;2247;0,83;8138,64;8,1
049042.png;True;1943;0,77;8126,56;7,03
049043.png;True;2232;0,87;8091,27;8,34
049044.png;True;2367;0,78;8142,07;8,65
049045.png;True;2334;0,79;8127,01;8,63
049046.png;True;2322;0,79;8083,58;8,44
049047.png;True;2447;0,78;8107,36;9,05
049048.png;True;158;0,92;8145,83;0,62
049049.png;True;2245;0,77;8097,61;8,26
049050.png;True;2232;0,8;8088,96;8,19
049052.png;True;2232;0,78;8118,05;8,31
049055.png;True;2232;0,79;8144,34;8,04
049056.png;True;2232;0,78;8084,68;8,28
049057.png;True;2232;0,79;8107,42;8,22
049058.png;True;2334;0,77;8094,75;8,5
049059.png;True;2322;0,87;8120,34;8,65
049061.png;True;2687;0,79;8092,75;9,94
049063.png;True;2540;0,78;8087,24;9,34
049064.png;True;236;0,78;8122,84;0,9
049065.png;True;2277;0,78;8121,98;8,28
049066.png;True;2232;0,78;8099,09;8,33
049067.png;True;2322;0,78;8122,72;8,4
049068.png;True;2232;0,78;8138,13;8,15
049069.png;True;2232;0,78;8173,53;8,23
049070.png;True;2482;0,8;8142,93;9,29
049071.png;True;2665;0,82;8132,84;9,68
049072.png;True;2246;0,8;8078,62;8,27
049073.png;True;2722;0,8;8096,11;9,9
049074.png;True;2322;0,78;8120,32;8,51
049075.png;True;154;0,84;8088,25;0,72
049076.png;True;2322;0,88;8142,88;8,59
049077.png;True;2242;0,78;8140,3;8,14
049078.png;True;2322;0,78;8139,15;8,43
049079.png;True;2232;0,78;8064,04;8,4
049080.png;True;2232;0,78;8090,03;8,04
049081.png;True;2494;0,78;8127,96;9,24
049082.png;True;2637;0,77;8074,8;9,7
049083.png;True;2242;0,89;8161,77;8,36
049084.png;True;2332;0,78;8089,35;8,65
049085.png;True;2276;0,8;8082,99;8,35
049086.png;True;447;0,78;8117,31;1,66
049087.png;True;2335;0,8;8085,26;8,53
049088.png;True;2232;0,85;8123,44;8,24
049089.png;True;2335;0,77;8106,64;8,49
049090.png;True;2246;0,77;8123,45;8,27
049091.png;True;2322;0,78;8093,5;8,55
049092.png;True;2340;0,79;8138,74;8,55
049093.png;True;2232;0,79;8091,91;8,31
049094.png;True;2232;0,78;8111,55;8,18
049095.png;True;2447;0,79;8097,04;9,02
049096.png;True;2335;0,88;8090,12;8,47
049097.png;True;327;0,81;8143,33;1,21
049098.png;True;2232;0,79;8139,35;8,08
049099.png;True;2334;0,78;8147,13;8,52
049100.png;True;2186;0,78;8088,54;8,07
049101.png;True;2277;0,78;8134,08;8,24
049102.png;True;2447;0,79;8087,19;9,25
049103.png;True;2447;0,78;7967,71;8,87
049104.png;True;2334;0,79;8098,12;8,54
049105.png;True;2572;0,78;8197,65;9,41
049106.png;True;2232;0,79;8091,7;8,13
049107.png;True;2232;0,86;8089,71;8,16
049108.png;True;157;0,88;8099,8;0,6
049109.png;True;2231;0,78;8106,43;8,46
049110.png;True;2335;0,78;8088,63;8,52
049111.png;True;2322;0,78;8106,24;8,46
049112.png;True;2334;0,77;8160,86;8,74
049113.png;True;2322;0,8;8145,28;8,36
049114.png;True;2232;0,78;8092,93;8,23
049115.png;True;2335;0,79;8108,06;8,41
049116.png;True;2232;0,78;8082,11;8,07
049117.png;True;2232;0,78;8078,02;8,37
049118.png;True;2232;0,79;8107,39;8,22
049119.png;True;157;0,79;8170,55;0,59
049120.png;True;2337;0,79;8155,91;8,52
049121.png;True;2245;0,79;8087,68;8,27
049122.png;True;2334;0,86;8101,19;8,59
049123.png;True;2334;0,78;8100,21;8,61
049124.png;True;2232;0,78;8079,85;8,15
049125.png;True;2527;0,8;8132,27;9,34
049127.png;True;2232;0,79;8123,49;8,22
049128.png;True;2412;0,78;8167,74;8,83
049129.png;True;2334;0,79;8069,02;8,59
049130.png;True;2232;0,78;8103,03;8,24
049131.png;True;1763;0,77;8082,91;6,65
049132.png;True;154;0,79;8103,51;0,6
049133.png;True;2246;0,78;8138,66;8,41
049134.png;True;2232;0,78;8138,93;8,13
049135.png;True;2232;0,78;8157,38;8,42
049136.png;True;2245;0,78;8059,78;8,22
049137.png;True;2232;0,78;8089,45;8,35
049138.png;True;2242;0,77;8123,63;8,3
049139.png;True;2527;0,9;8094,59;9,32
049140.png;True;2201;0,79;8094,7;8,08
049141.png;True;2322;0,79;8129,65;8,61
049142.png;True;2246;0,78;8123,31;8,42
049143.png;True;154;0,79;8232,86;0,66
049144.png;True;2322;0,79;8149,76;8,53
049145.png;True;2232;0,78;8110,51;8,2
049146.png;True;3137;0,77;8063,73;11,65
049147.png;True;2232;0,78;8116,09;8,29
049148.png;True;2232;0,79;8128,02;8,22
049149.png;True;2521;0,78;8101,88;9,22
049150.png;True;2291;0,78;8129,29;8,37
049151.png;True;2232;0,78;8097,42;8,49
049152.png;True;2242;0,79;8102,78;8,18
049154.png;True;2322;0,78;8126,53;8,7
049155.png;True;458;0,77;8109,8;1,74
049156.png;True;2482;0,8;8111,09;9,16
049157.png;True;2232;0,79;8114,36;8,18
049158.png;True;2334;0,79;8080,56;8,65
049159.png;True;2277;0,77;8154,2;8,42
049160.png;True;2232;0,78;8084,16;8,32
049161.png;True;2187;0,78;8056,62;8,2
049162.png;True;2332;0,79;8075,49;8,7
049163.png;True;2232;0,79;8136,71;8,13
049164.png;True;2322;0,78;8101,12;8,57
049165.png;True;2492;0,78;8080,57;9,21
049166.png;True;154;0,79;8137,99;0,6
049167.png;True;2232;0,78;8101,61;8,31
049168.png;True;2246;0,77;8090,67;8,15
049169.png;True;2232;0,78;8090,54;8,15
049170.png;True;2447;0,77;8096,46;9,03
049171.png;True;2232;1,01;8113,4;8,13
049172.png;True;2242;0,8;8073,4;8,44
049173.png;True;2244;0,78;8166,52;8,25
049174.png;True;2232;0,78;8095,62;8,44
049175.png;True;2322;0,79;8096,77;8,68
049176.png;True;2232;0,81;8106,68;8,21
049177.png;True;157;0,78;8134,06;0,62
049178.png;True;2322;0,81;8183,16;8,57
049179.png;True;2245;0,78;8094,09;8,52
049181.png;True;2447;0,78;8078,07;8,89
049182.png;True;2562;0,78;8161,1;9,36
049183.png;True;2337;0,78;8097,61;8,52
049184.png;True;2232;0,79;8132,97;8,11
049185.png;True;2322;0,78;8125,7;8,66
049186.png;True;2742;0,79;8125,68;10,13
049187.png;True;2232;0,78;8082,54;8,19
049188.png;True;2447;0,79;8114,12;8,89
049189.png;True;228;0,79;8178,96;0,87
049190.png;True;2246;0,78;8088,65;8,2
049191.png;True;2335;0,79;8100,29;8,54
049192.png;True;2232;0,79;8127,39;8,47
049193.png;True;2242;0,78;8127,24;8,38
049194.png;True;2322;0,78;8100,64;8,87
049195.png;True;2494;0,79;8108,17;9,83
049196.png;True;2246;0,79;8127,51;8,24
049197.png;True;2335;0,79;8101,21;8,56
049198.png;True;2332;0,78;8098,2;8,84
049199.png;True;2232;0,82;8116,4;8,2
049200.png;True;166;0,8;8125,53;0,64
049201.png;True;2246;0,78;8071,32;8,28
049202.png;True;2334;0,8;8084,88;8,68
049203.png;True;2412;0,77;8093,36;8,74
049204.png;True;2217;0,77;8127,07;8,14
049205.png;True;2232;0,79;8103,68;8,37
049206.png;True;2232;0,82;8122,86;8,16
049207.png;True;2232;0,79;8143,35;8,24
049208.png;True;2322;0,8;8092,64;8,52
049209.png;True;2245;0,81;8082,39;8,36
049210.png;True;2334;0,81;8103,33;8,58
049211.png;True;147;0,79;8141,28;0,57
049212.png;True;2243;0,78;8114,97;8,25
049213.png;True;2232;0,76;7972,64;8,2
049214.png;True;2232;0,81;8116,47;8,32
049215.png;True;2246;0,78;8074,13;8,35
049216.png;True;2232;0,8;8093,31;8,2
049217.png;True;2217;0,79;8127,17;8,05
049218.png;True;2334;0,78;8124,93;8,73
049219.png;True;2447;0,78;8145,74;9,09
049220.png;True;2277;0,78;8118,28;8,69
049221.png;True;2187;0,86;8101,73;8,0
049222.png;True;230;0,78;8070,18;0,87
049223.png;True;2187;0,79;8086,38;8,2
049224.png;True;2332;0,78;8129,84;8,59
049225.png;True;3142;0,77;8066,74;11,52
049226.png;True;2322;0,78;8124,51;8,72
049227.png;True;2232;0,83;8079,51;8,31
049228.png;True;2447;0,78;8109,86;8,91
049229.png;True;2337;0,82;8093,64;8,65
049230.png;True;2232;0,79;8105,64;9,39
049231.png;True;2232;0,78;8087,44;8,21
049232.png;True;2277;0,79;8067,45;8,45
049233.png;True;154;0,79;8106,62;0,61
049234.png;True;2246;0,79;8086,36;8,31
049235.png;True;2522;0,79;8135,63;9,32
049236.png;True;2217;0,79;8077,33;8,32
049237.png;True;2322;0,8;8087,07;8,56
049238.png;True;2246;0,78;8106,3;8,37
049239.png;True;2277;0,79;8103,4;8,33
049240.png;True;2521;0,77;8176,8;9,37
049241.png;True;2232;0,78;8127,11;8,33
049242.png;True;2232;0,82;8123,92;8,08
049243.png;True;2447;0,85;8069,48;9,11
049244.png;True;154;0,82;8119,38;0,59
049245.png;True;237;0,78;8086,79;0,89
049246.png;True;2335;0,78;8047,9;8,76
049247.png;True;2335;0,79;8106,47;8,52
049248.png;True;2232;0,79;8156,11;8,4
049249.png;True;2321;0,79;8095,47;8,72
049250.png;True;2322;0,77;8076,8;8,52
049251.png;True;2337;0,79;8111,33;8,52
049252.png;True;2232;0,77;8103,36;8,43
049253.png;True;2245;0,78;8089,34;8,26
049254.png;True;2335;0,79;8109,91;8,54
049255.png;True;2447;0,78;8107,3;9,06
049256.png;True;154;0,78;8237,29;0,6
049257.png;True;2447;0,77;8065,05;8,95
049258.png;True;2322;0,79;8101,15;8,48
049259.png;True;2412;0,79;8081,04;8,91
049260.png;True;2337;0,78;8108,75;8,68
049261.png;True;2232;0,77;8102,91;8,2
049262.png;True;2247;0,81;8108,52;8,23
049263.png;True;2337;0,81;8155,47;8,77
049264.png;True;2337;0,86;8069,03;8,71
049265.png;True;2277;1,17;8069,59;8,5
049266.png;True;2232;0,79;8084,89;8,13
049267.png;True;111;0,85;8065,51;0,43
049268.png;True;2322;0,78;8113,46;8,58
049269.png;True;2232;0,78;8100,43;8,24
049270.png;True;2332;0,78;8166,14;8,58
049271.png;True;2322;0,78;8090,44;8,63
049272.png;True;3022;0,78;8125,18;11,27
049273.png;True;2232;0,94;8124,0;8,22
049274.png;True;2246;0,83;8063,61;8,3
049275.png;True;2277;0,78;8109,32;8,45
049276.png;True;2232;0,84;8135,77;8,4
049277.png;True;2337;0,78;8115,36;8,58
049278.png;True;154;0,78;8097,37;0,59
049279.png;True;2245;0,78;8095,14;8,19
049280.png;True;2232;0,79;8089,62;8,3
049281.png;True;2232;0,78;8091,2;8,34
049282.png;True;2332;0,78;8116,5;8,7
049283.png;True;2447;0,78;8119,89;8,97
049284.png;True;2334;0,79;8133,24;8,73
049285.png;True;2606;0,77;8129,55;9,74
049286.png;True;2447;0,78;8078,1;8,79
049287.png;True;2334;0,78;8093,95;8,49
049288.png;True;2187;0,79;8126,62;8,06
049289.png;True;443;0,78;8104,06;1,64
049290.png;True;2232;0,8;8119,49;8,41
049291.png;True;2246;0,78;8130,63;8,41
049292.png;True;2335;0,79;8071,39;8,63
049294.png;True;2337;0,78;8100,98;8,46
049295.png;True;2232;0,79;8165,32;8,26
049296.png;True;2232;0,78;8068,74;8,17
049297.png;True;2322;0,77;8141,99;8,58
049298.png;True;2247;0,87;8094,81;8,16
049299.png;True;3352;0,79;8100,55;12,31
049300.png;True;2333;0,79;8161,36;8,75
049301.png;True;501;0,82;8156,8;1,95
049302.png;True;2337;0,85;8077,22;8,55
049303.png;True;2277;0,78;8107,76;8,36
049304.png;True;2606;0,86;8102,16;9,54
049305.png;True;2232;0,77;8117,7;8,24
049306.png;True;2742;0,81;8135,07;10,02
049307.png;True;3119;0,78;8093,03;11,32
049308.png;True;2232;0,78;8137,19;8,06
049309.png;True;2232;0,83;8137,73;8,28
049310.png;True;2232;0,78;8072,41;8,48
049311.png;True;2322;0,79;8081,09;8,56
049312.png;True;154;0,81;8120,16;0,62
049313.png;True;2337;0,81;8116,67;8,54
049314.png;True;2332;0,88;8097,8;8,66
049315.png;True;2232;0,78;8065,07;8,17
049316.png;True;2232;0,78;8141,01;8,1
049317.png;True;2232;0,77;8087,17;8,34
049318.png;True;2335;0,78;8092,85;8,57
049319.png;True;2337;0,78;8098,31;8,71
049320.png;True;2412;0,78;8120,18;8,86
049321.png;True;2447;0,78;8082,87;9,04
049322.png;True;2245;0,78;8106,85;8,1
049323.png;True;130;0,78;8154,34;0,5
049324.png;True;2277;0,79;8108,11;8,44
049325.png;True;2232;0,78;8100,86;8,34
049326.png;True;2232;0,78;8105,51;8,22
049327.png;True;2337;0,79;8125,43;8,6
049328.png;True;2277;0,8;7984,63;8,14
049329.png;True;2322;0,78;8099,71;8,49
049330.png;True;2242;0,78;8085,59;8,29
049331.png;True;2277;0,78;8093,31;8,27
049332.png;True;2277;0,78;8095,19;8,38
049333.png;True;2335;0,79;8106,25;8,59
049334.png;True;380;0,81;8123,72;1,45
049335.png;True;2232;0,8;8052,76;8,11
049337.png;True;2232;0,79;8124,21;8,26
049338.png;True;3141;0,77;8142,97;11,57
049339.png;True;2322;0,79;8107,91;8,49
049340.png;True;3182;0,78;8094,97;11,78
049341.png;True;2232;1,57;8110,76;8,3
049342.png;True;2322;0,84;8095,99;8,53
049343.png;True;2337;0,86;8061,26;8,73
049344.png;True;2232;0,78;8119,86;8,35
049345.png;True;2322;0,79;8147,61;8,49
049346.png;True;154;0,78;8150,93;0,59
049348.png;True;2606;0,79;8095,02;9,57
049349.png;True;2447;0,77;8165,14;9,1
049350.png;True;2232;0,79;8138,72;8,85
049351.png;True;2337;0,79;8091,07;8,65
049352.png;True;2334;0,78;8119,07;8,69
049353.png;True;2232;0,78;8090,84;8,24
049354.png;True;2232;0,78;8099,44;8,22
049355.png;True;2337;0,79;8184,3;8,64
049356.png;True;2277;0,78;8101,05;8,76
049357.png;True;2335;0,78;8118,28;8,66
049358.png;True;154;0,79;8116,54;0,58
049359.png;True;154;0,81;8094,29;0,58
049360.png;True;2245;0,78;8096,58;8,4
049361.png;True;2447;0,79;8072,65;8,99
049362.png;True;2242;0,78;8152,74;8,08
049363.png;True;2332;0,79;8098,36;8,53
049364.png;True;2232;0,78;8107,53;8,06
049365.png;True;2337;0,79;8124,33;8,6
049366.png;True;2334;0,77;8092,68;8,53
049367.png;True;2335;0,79;8132,9;8,51
