Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
038601.png;True;154;0,8;2031,45;0,6
038602.png;True;266;0,78;2037,89;1,01
038603.png;True;135;0,78;2051,91;0,53
038604.png;True;502;0,79;2055,27;1,86
038605.png;True;236;0,78;2053;0,91
038606.png;True;158;0,79;2068,5;0,62
038607.png;True;228;0,78;2031,5;0,88
038608.png;True;643;0,79;2052,95;2,39
038609.png;True;155;0,79;2075,48;0,63
038610.png;True;155;0,79;2023;0,59
038611.png;True;223;0,79;2054,86;0,86
038612.png;True;154;0,79;2036,18;0,6
038613.png;True;229;0,8;2037,21;0,86
038614.png;True;236;0,79;2037,35;0,91
038615.png;True;150;0,78;2036,47;0,57
038616.png;True;154;0,8;2046,82;0,59
038617.png;True;134;0,8;2044,87;0,51
038618.png;True;439;0,78;2026,63;1,63
038619.png;True;230;0,8;2028,49;0,89
038620.png;True;228;0,78;2033,74;0,87
038621.png;True;520;0,8;2038,03;1,96
038622.png;True;146;0,78;2016,98;0,56
038623.png;True;154;0,79;2054,42;0,58
038624.png;True;230;0,81;2037,35;0,87
038625.png;True;169;0,79;2025,65;0,65
038626.png;True;262;0,79;2030,56;0,98
038627.png;True;155;0,79;2044,71;0,6
038629.png;True;133;0,79;2030,73;0,51
038630.png;True;581;0,79;2026,61;2,13
038631.png;True;142;0,78;2048,02;0,54
038632.png;True;154;0,8;2040,24;0,59
038633.png;True;120;0,79;2038,79;0,47
038634.png;True;239;0,79;2049,82;0,92
038635.png;True;158;0,79;2033,23;0,61
038636.png;True;154;0,78;2056,91;0,59
038637.png;True;154;0,78;2023,52;0,59
038638.png;True;134;0,78;2055,17;0,52
038639.png;True;154;2,4;2045,64;0,59
038640.png;True;132;0,8;2044,6;0,51
038641.png;True;157;0,91;2032,9;0,62
038643.png;True;165;0,79;2039,5;0,62
038645.png;True;738;0,79;2034,55;2,69
038646.png;True;155;0,86;2059,5;1,16
038647.png;True;157;0,9;2054,75;0,6
038648.png;True;148;0,79;2052,97;0,58
038649.png;True;231;0,85;2033,09;0,86
038651.png;True;120;0,78;2039,43;0,47
038652.png;True;155;0,79;2022,07;0,59
038653.png;True;121;0,79;2035,14;0,47
038654.png;True;230;0,79;2039,26;0,86
038655.png;True;154;0,79;2021,66;0,58
038656.png;True;157;0,79;2021;0,59
038657.png;True;223;0,78;2044,63;0,86
038658.png;True;664;0,79;2034,51;2,46
038659.png;True;154;0,78;2027,99;0,59
038660.png;True;153;0,79;2033,27;0,58
038661.png;True;155;0,78;2041,34;0,6
038662.png;True;154;0,79;2037,94;0,6
038663.png;True;157;0,78;2038,07;0,6
038664.png;True;142;0,79;2034,54;0,62
038665.png;True;155;0,79;2055,06;0,59
038667.png;True;153;0,77;2048,79;0,62
038668.png;True;154;0,78;2027,44;0,6
038669.png;True;670;0,8;2066,7;2,61
038670.png;True;154;0,81;2046,04;0,6
038671.png;True;120;0,78;2026,55;0,47
038672.png;True;2306;0,78;2029,79;8,49
038673.png;True;499;0,79;2036,64;1,89
038674.png;True;194;0,79;2038,07;0,74
038676.png;True;157;0,8;2021,17;0,6
038677.png;True;153;0,79;2029,27;0,59
038678.png;True;157;0,78;2023,9;0,6
038679.png;True;157;0,79;2033,42;0,6
038680.png;True;154;0,79;2037,08;0,58
038681.png;True;154;0,79;2037,62;0,59
038682.png;True;223;0,79;2033,42;0,85
038683.png;True;122;1,29;2035,78;0,47
038685.png;True;155;0,78;2045,6;0,59
038686.png;True;95;0,79;2032,41;0,37
038687.png;True;193;0,79;2028,69;0,74
038688.png;True;155;0,79;2036,21;0,6
038690.png;True;416;0,85;2031,41;1,55
038691.png;True;155;0,78;2058,14;0,59
038692.png;True;692;0,79;2048,18;2,59
038693.png;True;82;0,78;2045,04;0,33
038694.png;True;157;0,78;2027,31;0,59
038695.png;True;124;0,78;2037,42;0,48
038696.png;True;393;0,79;2030,37;1,44
038698.png;True;154;0,8;2041,55;0,8
038699.png;True;147;0,79;2058,31;0,57
038700.png;True;154;0,78;2040,59;0,6
038701.png;True;228;0,78;2033,74;0,86
038702.png;True;225;0,81;2036,14;0,87
038703.png;True;444;0,79;2058,43;1,66
038704.png;True;154;0,79;2035,01;0,59
038705.png;True;154;0,87;2047,18;0,59
038706.png;True;116;0,78;2039,42;0,44
038707.png;True;337;0,78;2030,9;1,36
038708.png;True;155;0,79;2033,12;0,59
038709.png;True;122;0,78;2039,93;0,47
038710.png;True;234;0,79;2047,87;0,89
038711.png;True;160;0,78;2023,15;0,61
038713.png;True;155;0,8;2030,15;0,59
038714.png;True;506;0,79;2044,94;1,91
038715.png;True;154;0,79;2043,04;0,6
038716.png;True;224;0,78;2038,56;0,85
038717.png;True;500;0,78;2044,08;1,88
038718.png;True;447;0,78;2015,72;1,7
038719.png;True;154;0,78;2053,78;0,61
038720.png;True;341;0,79;2028,49;1,28
038721.png;True;222;0,8;2036;0,85
038722.png;True;154;0,79;2060,4;0,58
038723.png;True;154;0,8;2057,14;0,59
038724.png;True;157;0,78;2037,38;0,62
038726.png;True;154;0,8;2029,92;0,6
038727.png;True;154;0,78;2035,68;0,59
038731.png;True;237;0,79;2027,37;0,91
038732.png;True;469;0,77;2060,62;1,78
038733.png;True;154;0,79;2054,21;0,58
038734.png;True;154;0,79;2050,83;0,58
038735.png;True;154;0,78;2030,47;0,6
038736.png;True;154;0,78;2039,26;0,59
038737.png;True;220;0,78;2078,05;0,83
038738.png;True;128;0,79;2036,43;0,51
038739.png;True;666;0,8;2037,08;2,49
038740.png;True;118;0,79;2031,95;0,46
038741.png;True;155;0,78;2041,16;0,59
038742.png;True;444;0,78;2048,95;1,64
038743.png;True;226;0,78;2038,43;0,86
038744.png;True;207;0,79;2029,87;0,78
038745.png;True;525;0,79;2033,41;1,96
038746.png;True;134;0,78;2030,84;0,51
038747.png;True;237;0,87;2025,86;0,89
038748.png;True;155;0,78;2024,56;0,61
038749.png;True;336;0,79;2034,45;1,28
038750.png;True;154;0,79;2058,53;0,59
038751.png;True;145;0,78;2040,36;0,56
038752.png;True;157;0,78;2036,93;0,6
038753.png;True;234;0,79;2034,16;0,88
038754.png;True;152;0,79;2024,16;0,57
038756.png;True;155;0,78;2038,74;0,59
038757.png;True;154;0,86;2027,37;0,61
038758.png;True;154;0,77;2050,12;0,6
038759.png;True;228;0,79;2062,15;0,87
038760.png;True;224;0,79;2050,04;0,85
038761.png;True;154;0,78;2049,11;0,59
038762.png;True;236;0,77;2038,39;0,87
038763.png;True;140;0,78;2027,72;0,53
038764.png;True;145;0,78;2043,03;0,55
038765.png;True;440;0,79;2039,42;1,63
038766.png;True;443;0,79;2043,19;1,65
038767.png;True;154;0,78;2039,31;0,69
038768.png;True;223;0,96;2036,36;0,83
038770.png;True;155;0,79;2035,14;0,59
038771.png;True;446;0,79;2038,17;1,67
038773.png;True;118;0,8;2021,52;0,46
038774.png;True;445;0,78;2041;1,65
038775.png;True;144;0,79;2067,32;0,56
038776.png;True;686;0,77;2041,64;2,62
038777.png;True;155;0,81;2024,39;0,58
038778.png;True;333;0,78;2025,58;1,24
038779.png;True;155;0,79;2026,9;0,59
038780.png;True;320;0,78;2028,35;1,21
038781.png;True;158;0,79;2031,02;0,6
038782.png;True;556;0,79;2053,14;2,09
038783.png;True;154;0,78;2041,21;0,58
038784.png;True;230;0,78;2033,79;0,88
038785.png;True;134;0,79;2033,81;0,51
038786.png;True;154;0,81;2029,06;0,58
038788.png;True;154;0,78;2032,11;0,59
038791.png;True;141;0,8;2042,68;0,55
038793.png;True;679;0,79;2021,35;2,47
038794.png;True;150;0,78;2035,71;0,57
038796.png;True;230;0,91;2070,56;0,88
038797.png;True;230;0,78;2062,11;0,87
038798.png;True;142;0,79;2031,74;0,54
038799.png;True;155;1,22;2037,83;0,59
038800.png;True;691;0,78;2043,49;3,81
038801.png;True;230;0,78;2045,23;0,88
038803.png;True;503;0,78;2069,62;1,93
038804.png;True;157;0,78;2050,99;0,6
038805.png;True;158;0,78;2062,25;0,6
038806.png;True;237;0,79;2047,12;0,89
038807.png;True;153;0,79;2055,2;0,58
038808.png;True;126;0,79;2033,71;0,5
038809.png;True;154;0,77;2041,11;0,58
038810.png;True;230;0,79;2034,32;0,88
038811.png;True;155;0,78;2046,49;0,59
038812.png;True;228;0,78;2049,07;0,86
038814.png;True;149;0,78;2022,74;0,6
038815.png;True;500;0,77;2023,91;1,9
038816.png;True;154;0,79;2030,72;0,59
038817.png;True;175;0,78;2026,67;0,67
038818.png;True;444;0,78;2039,41;1,66
038819.png;True;111;0,8;2040,73;0,43
038820.png;True;153;0,79;2055,06;0,58
038821.png;True;154;0,78;2029,36;0,6
038822.png;True;154;0,78;2024,07;0,58
038823.png;True;500;0,79;2033,18;1,9
038824.png;True;154;0,78;2026,24;0,61
038825.png;True;155;0,78;2030,48;0,59
038826.png;True;229;0,78;2051,87;0,86
038827.png;True;447;0,89;2040,98;1,68
038828.png;True;154;0,8;2041,57;0,6
038829.png;True;155;1,32;2033,33;0,61
038830.png;True;132;0,79;2038,59;0,5
038831.png;True;158;0,78;2031,6;0,61
038832.png;True;154;0,79;2033,31;0,58
038833.png;True;154;0,78;2037,79;0,59
038834.png;True;123;0,78;2042,35;0,47
038835.png;True;154;0,79;2071,22;0,59
038836.png;True;154;0,8;2036,11;0,59
038837.png;True;154;0,78;2040,71;0,59
038838.png;True;121;0,78;2070,7;0,46
038839.png;True;154;0,78;2029,19;0,59
038840.png;True;262;0,78;2026,69;0,99
038841.png;True;136;0,79;2034,61;0,52
038842.png;True;121;0,78;2031,74;0,47
038843.png;True;221;0,79;2032,41;0,84
038844.png;True;154;0,78;2025,99;0,58
038845.png;True;236;0,79;2028,13;0,88
038847.png;True;128;0,79;2043,72;0,48
038848.png;True;155;0,79;2023,84;0,59
038849.png;True;111;0,79;2073,77;0,43
038850.png;True;230;0,78;2034,6;0,87
038851.png;True;142;0,79;2045,15;0,54
038852.png;True;236;0,9;2046,47;0,91
038853.png;True;330;0,79;2032,6;1,22
038854.png;True;155;0,8;2041,91;0,59
038855.png;True;125;0,77;2031,55;0,48
038856.png;True;445;0,78;2036,82;1,65
038858.png;True;154;0,79;2026,65;0,59
038859.png;True;155;0,79;2036,97;0,59
038863.png;True;118;0,79;2040,94;0,47
038864.png;True;446;1,09;2046,87;1,69
038865.png;True;499;0,79;2028,16;1,88
038866.png;True;443;0,79;2037,23;1,73
038867.png;True;155;0,77;2032,67;0,59
038868.png;True;154;0,78;2050,96;0,58
038869.png;True;228;0,78;2027,76;0,86
038870.png;True;223;0,78;2079,76;0,84
038871.png;True;154;0,78;2052,12;0,59
038872.png;True;445;0,78;2027,91;1,71
038873.png;True;154;0,78;2039,71;0,6
038874.png;True;444;0,79;2024,42;1,67
038875.png;True;136;0,78;2040,39;0,53
038876.png;True;128;0,78;2027,15;0,49
038877.png;True;223;0,78;2045,51;0,84
038878.png;True;154;0,78;2042,81;0,59
038879.png;True;711;0,78;2039,56;2,66
038880.png;True;154;0,78;2045,26;0,59
038881.png;True;408;0,79;2040,53;1,52
038884.png;True;446;0,79;2023,67;1,66
038885.png;True;231;0,79;2048,83;0,88
038886.png;True;146;0,78;2051,26;0,55
038887.png;True;155;0,82;2035,14;0,59
038888.png;True;155;0,79;2061,91;0,61
038889.png;True;236;0,78;2059,07;0,89
038890.png;True;228;0,77;2052,52;0,86
038891.png;True;154;0,85;2035,55;0,6
038892.png;True;236;0,93;2043,62;0,9
038893.png;True;154;0,79;2030,32;0,58
038894.png;True;433;0,79;2051,03;1,59
038895.png;True;154;0,79;2052,22;0,59
038896.png;True;154;0,79;2028,14;0,59
038897.png;True;204;0,87;2027,01;0,78
038898.png;True;154;0,78;2022,87;0,64
038899.png;True;228;0,79;2040,15;0,85
038900.png;True;154;1,24;2026,87;0,57
038901.png;True;154;0,79;2101,17;0,66
038902.png;True;675;0,79;2055,27;2,56
038903.png;True;154;0,8;2050,71;0,59
038905.png;True;155;0,78;2017,68;0,6
038907.png;True;228;0,79;2032,36;0,9
038908.png;True;121;0,78;2027,23;0,47
038909.png;True;154;0,78;2024,86;0,58
038910.png;True;233;0,78;2025,29;0,88
038911.png;True;123;0,78;2035,17;0,48
038912.png;True;154;0,78;2043,26;0,59
038913.png;True;525;0,77;2032,96;1,99
038914.png;True;154;0,78;2034,07;0,59
038915.png;True;154;0,8;2031,89;0,59
038916.png;True;148;0,78;2034,38;0,56
038918.png;True;154;0,79;2050,26;0,6
038919.png;True;154;0,78;2035,28;0,59
038920.png;True;154;0,78;2029,44;0,59
038921.png;True;154;0,78;2024,86;0,7
038922.png;True;236;0,78;2029,49;0,91
038923.png;True;155;0,78;2033,72;0,58
038925.png;True;160;0,78;2029,37;0,61
038926.png;True;686;0,8;2045,22;2,61
038927.png;True;444;0,78;2023,25;1,64
038928.png;True;134;0,94;2059,18;0,52
038929.png;True;154;0,8;2043,4;0,59
038930.png;True;154;0,82;2048,29;0,6
038931.png;True;224;0,78;2028,17;0,84
038932.png;True;155;0,78;2038,17;0,6
038933.png;True;88;0,81;2029,17;0,34
038934.png;True;155;0,87;2062,09;0,6
038935.png;True;155;0,79;2035,87;0,59
038936.png;True;155;0,78;2053,31;0,59
038937.png;True;230;0,78;2027,75;0,88
038938.png;True;154;0,77;2029,28;0,59
038939.png;True;155;0,81;2035,8;0,59
038940.png;True;155;0,79;2025,95;0,59
038941.png;True;516;0,78;2033,82;1,9
038942.png;True;152;0,78;2048,12;0,58
038944.png;True;443;0,78;2048,86;1,65
038945.png;True;155;0,79;2048,34;0,59
038946.png;True;153;0,78;2035,14;0,58
038947.png;True;144;0,78;2040,24;0,55
038948.png;True;157;0,78;2037,15;0,6
038949.png;True;186;0,78;2033,21;0,7
038950.png;True;228;0,79;2035,87;0,86
038952.png;True;158;0,79;2028,35;0,6
038953.png;True;236;0,79;2035,43;0,89
038954.png;True;154;0,78;2042,72;0,6
038955.png;True;154;0,79;2038,13;0,59
038956.png;True;154;0,8;2044,55;0,6
038957.png;True;325;0,82;2055,21;1,21
038958.png;True;154;0,79;2028,33;0,59
038959.png;True;883;0,79;2032,86;3,24
038960.png;True;513;0,78;2037,65;1,9
038961.png;True;155;0,8;2040,26;0,59
038962.png;True;974;0,79;2034,93;3,66
038963.png;True;157;0,78;2029,17;0,63
038964.png;True;237;0,78;2037,97;0,9
038965.png;True;2299;0,79;2020,14;8,72
038966.png;True;445;0,79;2066,24;1,65
038967.png;True;228;0,78;2032,77;0,86
038968.png;True;446;0,79;2045,83;1,76
038969.png;True;228;0,79;2044,23;0,87
038970.png;True;228;0,78;2028,35;0,86
038971.png;True;154;0,79;2059,81;0,59
038972.png;True;155;0,79;2030,5;0,6
038975.png;True;155;0,79;2017,04;0,59
038976.png;True;444;0,79;2044,82;1,67
038978.png;True;233;0,79;2042,61;0,88
038979.png;True;231;0,79;2042,51;0,87
038980.png;True;154;0,79;2021,22;0,71
038981.png;True;124;0,8;2030,19;0,49
038982.png;True;445;0,81;2046,4;1,63
038983.png;True;154;1,17;2038,09;0,59
038984.png;True;155;0,79;2039,32;0,59
038985.png;True;122;0,79;2042,31;0,47
038986.png;True;154;0,79;2038,65;0,59
038987.png;True;155;0,8;2041,28;0,6
038988.png;True;154;0,78;2026,58;0,59
038989.png;True;146;0,86;2034,87;0,57
038990.png;True;155;0,85;2037,7;0,6
038991.png;True;671;0,79;2044,9;2,47
038992.png;True;230;0,78;2039,23;0,88
038994.png;True;157;1,05;2035,45;0,6
038995.png;True;231;0,79;2058,26;0,99
038996.png;True;135;0,79;2023,05;0,51
038997.png;True;591;0,79;2044,86;2,24
038998.png;True;984;0,8;2038,89;3,59
038999.png;True;158;0,78;2071,11;0,62
039000.png;True;154;0,79;2063,06;0,59
039001.png;True;154;0,79;2049,72;0,58
039002.png;True;154;0,78;2045,35;0,6
039003.png;True;153;0,78;2044,6;0,58
039004.png;True;858;0,79;2040,01;3,22
039005.png;True;157;0,8;2054,01;0,6
039006.png;True;696;0,94;2035,26;2,57
039007.png;True;135;0,79;2023,32;0,52
039008.png;True;154;0,77;2026,93;0,6
039009.png;True;154;0,79;2058,17;0,59
039010.png;True;230;0,79;2044,39;0,89
039011.png;True;154;0,78;2029,7;0,59
039012.png;True;154;0,79;2048,85;0,61
039013.png;True;153;0,79;2046,94;0,59
039014.png;True;120;1,23;2027;0,46
039015.png;True;154;0,8;2033,79;0,58
039017.png;True;135;0,79;2034,96;0,52
039018.png;True;153;0,79;2031,47;0,58
039019.png;True;154;0,8;2029,11;0,61
039020.png;True;564;0,78;2041,14;2,16
039021.png;True;150;0,79;2057,64;0,57
039022.png;True;157;0,79;2024,59;0,6
039023.png;True;229;0,79;2031,11;1,11
039024.png;True;447;0,78;2035,28;1,72
039025.png;True;148;0,79;2054,53;0,58
039026.png;True;164;0,79;2054,38;0,64
039027.png;True;454;0,79;2032,57;1,72
039028.png;True;154;0,86;2032,72;0,59
039029.png;True;500;0,79;2053,2;1,93
039030.png;True;158;0,83;2036,81;0,6
039031.png;True;154;0,79;2009,87;0,59
039032.png;True;154;0,79;2027,99;0,58
039033.png;True;502;0,79;2044,27;1,9
039034.png;True;162;0,79;2024,85;0,62
039035.png;True;419;0,78;2032,52;1,53
039036.png;True;154;0,79;2078,91;0,61
039037.png;True;228;1,38;2117,84;0,89
039038.png;True;116;0,8;2085,68;0,45
039039.png;True;228;0,78;2055,78;0,86
039040.png;True;383;0,79;2054,08;1,42
039041.png;True;435;0,79;2031,97;1,63
039042.png;True;154;0,85;2031,28;0,59
039043.png;True;266;0,79;2043,22;1,01
039044.png;True;582;0,78;2049,58;2,16
039045.png;True;154;0,8;2027,03;0,59
039046.png;True;88;0,79;2046,58;0,35
039047.png;True;121;0,8;2033,96;0,47
039048.png;True;154;0,79;2043,99;0,58
039049.png;True;230;0,79;2026,94;0,87
039050.png;True;122;0,78;2022,52;0,8
039051.png;True;154;0,79;2037,74;0,59
039052.png;True;154;0,79;2031,46;0,59
039053.png;True;157;0,78;2032,08;0,6
039054.png;True;155;0,78;2039,29;0,59
039055.png;True;162;0,79;2035,75;0,62
039056.png;True;237;0,78;2043,32;0,9
039057.png;True;154;0,78;2043,14;0,59
039058.png;True;154;0,78;2037,32;0,58
039060.png;True;184;0,79;2080,82;0,69
039061.png;True;517;0,79;2129,93;1,98
039062.png;True;236;0,78;2056,3;0,88
039063.png;True;687;0,8;2040,56;2,49
039065.png;True;444;0,78;2039,87;1,67
039066.png;True;154;0,79;2037,09;0,6
039067.png;True;234;0,79;2023,47;0,89
039068.png;True;154;0,79;2034,53;0,59
039069.png;True;444;0,79;2033,88;1,66
039071.png;True;157;0,78;2041,12;0,61
039072.png;True;137;0,78;2024,75;0,52
039073.png;True;125;1,13;2041,33;0,49
039074.png;True;230;0,79;2051,8;0,87
039075.png;True;153;0,78;2022,49;0,6
039077.png;True;157;0,79;2034,94;0,6
039078.png;True;148;0,78;2027,37;0,57
039079.png;True;135;0,82;2035,58;0,51
039080.png;True;224;0,93;2037,04;0,85
039081.png;True;582;0,79;2033,78;2,15
039082.png;True;157;0,8;2037,89;0,62
039083.png;True;157;0,8;2053,35;0,6
039084.png;True;691;0,78;2033;2,6
039085.png;True;154;0,78;2038,54;0,58
039089.png;True;444;0,78;2043,23;1,64
039090.png;True;154;0,79;2031,64;0,6
039091.png;True;234;0,83;2039,26;0,89
039093.png;True;139;0,79;2032,42;0,54
039095.png;True;472;0,78;2036,17;1,81
039096.png;True;124;0,78;2030,93;0,48
039097.png;True;155;0,78;2055,25;0,59
039098.png;True;154;1,33;2030,32;0,6
039099.png;True;122;0,79;2029,61;0,47
039100.png;True;120;0,79;2031,56;0,46
039101.png;True;167;0,79;2051,54;0,63
039102.png;True;138;0,79;2059,37;0,53
039103.png;True;230;0,79;2033,17;0,87
039104.png;True;155;0,79;2025,81;0,6
039105.png;True;154;0,79;2032,46;0,59
039106.png;True;325;0,78;2058,77;1,23
039108.png;True;525;0,79;2018,78;1,98
039110.png;True;500;0,78;2049,23;1,96
039111.png;True;227;0,79;2035,46;0,87
039112.png;True;444;0,8;2041,02;1,68
039113.png;True;157;0,78;2031,49;0,6
039114.png;True;237;0,78;2020,64;0,9
039115.png;True;235;0,78;2034,62;0,89
039116.png;True;154;0,77;2029;0,58
039117.png;True;157;0,79;2050,41;0,6
039118.png;True;95;0,78;2037,53;0,38
039119.png;True;153;0,77;2056,52;0,58
039121.png;True;446;0,78;2023,53;1,68
039122.png;True;159;0,77;2020,86;0,61
039123.png;True;419;0,78;2038,12;1,57
039124.png;True;229;0,78;2028,33;0,86
039125.png;True;686;0,85;2059,71;2,61
039126.png;True;235;0,78;2027,68;0,88
039129.png;True;2306;0,79;2037,83;8,76
039130.png;True;236;0,78;2033,94;0,92
039131.png;True;156;0,77;2043,96;0,63
039132.png;True;531;0,81;2028,54;1,96
039133.png;True;135;0,84;2057,94;0,51
039134.png;True;130;0,78;2052,16;0,5
039135.png;True;154;0,78;2028,36;0,59
039136.png;True;230;0,79;2048,88;0,88
039137.png;True;157;0,78;2056,52;0,59
039138.png;True;148;0,78;2036,11;0,58
039139.png;True;236;0,79;2029,5;0,89
039141.png;True;154;0,79;2043,51;0,59
039142.png;True;154;0,78;2026,98;0,6
039143.png;True;154;0,78;2028,04;0,58
039144.png;True;155;0,78;2036,98;0,59
039145.png;True;161;0,78;2039,01;0,61
039146.png;True;154;0,79;2053,22;0,59
039147.png;True;224;0,78;2036,83;0,85
039148.png;True;79;0,79;2059,95;0,31
039149.png;True;125;0,78;2030,09;0,48
039150.png;True;154;0,78;2034,39;0,59
039151.png;True;154;0,79;2037,32;0,59
039152.png;True;121;0,79;2045,43;0,47
039153.png;True;221;0,87;2031,85;0,84
039154.png;True;155;0,78;2045,94;0,59
039155.png;True;500;0,78;2036,17;1,85
039156.png;True;230;0,79;2036,67;0,87
039157.png;True;662;0,79;2038,24;2,48
039158.png;True;156;0,8;2036,86;0,6
039159.png;True;446;0,87;2053,11;1,67
039161.png;True;143;0,79;2044,44;0,55
039162.png;True;225;0,79;2039,9;0,84
039163.png;True;236;0,8;2079,34;0,9
039164.png;True;446;0,78;2048,76;1,66
039165.png;True;154;0,94;2050,31;0,68
039166.png;True;444;0,79;2045,5;1,66
039167.png;True;400;0,78;2040,84;1,5
039168.png;True;230;0,78;2053,05;0,88
039169.png;True;501;0,79;2038,25;1,9
039170.png;True;154;0,78;2028,68;0,59
039171.png;True;154;0,77;2055,27;0,59
039172.png;True;368;0,79;2059,45;1,39
039173.png;True;157;0,77;2048,73;0,59
039174.png;True;234;0,78;2028,51;0,89
039175.png;True;154;0,78;2055,25;0,58
039176.png;True;154;0,79;2038,3;0,59
039177.png;True;157;0,78;2051,41;0,61
039178.png;True;154;0,79;2037,23;0,59
039179.png;True;154;0,79;2033,19;0,58
039180.png;True;95;0,78;2042,34;0,37
039181.png;True;158;0,77;2034,68;0,61
039182.png;True;500;0,79;2051,93;1,86
039183.png;True;136;0,87;2046,97;0,53
039184.png;True;692;0,79;2043,56;2,52
039185.png;True;145;0,79;2053,45;0,57
039186.png;True;154;0,77;2038,92;0,59
039187.png;True;158;0,79;2054,26;0,6
039188.png;True;135;0,87;2029,46;0,58
039189.png;True;155;0,79;2029,59;0,6
039190.png;True;81;0,79;2033,64;0,32
039191.png;True;440;0,78;2050,41;1,64
039192.png;True;223;0,78;2063,36;0,85
039193.png;True;118;0,87;2025,91;0,45
039194.png;True;157;0,78;2035,39;0,59
039195.png;True;154;0,79;2043,8;0,59
039196.png;True;165;1,05;2033,01;0,63
039198.png;True;405;0,79;2046,29;1,52
039199.png;True;336;0,78;2041,05;1,24
039200.png;True;154;0,88;2029,66;0,58
039201.png;True;157;0,78;2033,02;0,62
039202.png;True;157;0,79;2047,93;0,6
039203.png;True;154;0,78;2053,5;0,6
039204.png;True;158;0,78;2031,95;0,61
039205.png;True;158;0,77;2024,81;0,61
039206.png;True;234;0,79;2041,64;0,89
039207.png;True;154;0,79;2056,67;0,6
039208.png;True;229;0,79;2043,02;0,87
039209.png;True;154;0,79;2048,17;0,59
039210.png;True;154;0,79;2039,13;0,6
039211.png;True;153;0,77;2027,28;0,58
039212.png;True;154;0,78;2035,2;0,58
039213.png;True;234;0,79;2051,85;0,88
039214.png;True;138;0,78;2034,11;0,53
039215.png;True;121;0,77;2040,31;0,46
039216.png;True;154;0,78;2034,61;0,67
039217.png;True;148;0,78;2036,17;0,56
039219.png;True;154;0,78;2046,79;0,58
039220.png;True;128;0,79;2021,1;0,49
039221.png;True;154;0,78;2033,98;0,59
039222.png;True;135;0,78;2026,92;0,53
039224.png;True;155;1,15;2075,89;0,63
039225.png;True;230;0,78;2052,01;0,87
039226.png;True;154;0,79;2041,98;0,58
039227.png;True;502;0,78;2027,58;2,12
039228.png;True;520;0,79;2038,28;1,93
039229.png;True;148;0,78;2035,86;0,56
039230.png;True;155;0,79;2033,38;0,6
039231.png;True;154;0,78;2067,2;0,6
039232.png;True;154;0,79;2050,65;0,6
039233.png;True;230;0,79;2046,45;0,88
039234.png;True;443;0,78;2030,89;1,65
039235.png;True;154;0,79;2032,38;0,59
039236.png;True;670;0,78;2041,52;2,53
039237.png;True;154;0,79;2039,65;0,59
039238.png;True;223;0,79;2041,36;0,83
039239.png;True;230;0,79;2034,95;0,87
039240.png;True;155;0,87;2032,9;0,59
039241.png;True;230;0,78;2040,08;0,89
039242.png;True;150;0,78;2038,99;0,58
039243.png;True;147;0,83;2034,1;0,57
039244.png;True;157;0,79;2035,59;0,6
039245.png;True;160;0,89;2055,92;0,61
039246.png;True;154;0,79;2041,94;0,6
039247.png;True;368;0,78;2048,06;1,39
039248.png;True;138;0,79;2044,98;0,54
039249.png;True;154;0,79;2035,36;0,59
039250.png;True;121;0,78;2035,33;0,46
039251.png;True;445;0,79;2032,6;1,64
039252.png;True;154;0,84;2031,66;0,61
039253.png;True;132;0,77;2031,94;0,5
039254.png;True;140;0,79;2084,61;0,53
039255.png;True;236;0,77;2041,57;0,92
039256.png;True;140;0,79;2030,61;0,53
039257.png;True;154;0,79;2022,82;0,59
039258.png;True;157;0,83;2036,73;0,63
039259.png;True;154;0,8;2045,75;0,61
039260.png;True;154;0,79;2012,6;0,59
039261.png;True;154;0,79;2037,54;0,58
039262.png;True;446;0,79;2043,06;1,68
039263.png;True;157;0,78;2033,89;0,6
039264.png;True;158;0,79;2036,66;0,62
039265.png;True;131;0,79;2058,53;0,51
039266.png;True;154;0,78;2026,71;0,6
039267.png;True;154;0,79;2037,83;0,59
039268.png;True;157;0,79;2034,36;0,59
039269.png;True;115;0,78;2030,82;0,44
039270.png;True;158;0,78;2036,04;0,61
039271.png;True;675;0,79;2027,85;2,49
039272.png;True;161;0,94;2037,1;0,62
039273.png;True;234;0,83;2037,04;0,88
039274.png;True;154;0,8;2032,66;0,58
039275.png;True;125;1,37;2025,65;0,48
039276.png;True;160;0,78;2046,69;0,61
039277.png;True;145;0,78;2036,42;0,55
039278.png;True;154;0,79;2063,8;0,6
039279.png;True;155;0,83;2032,2;0,6
039280.png;True;444;0,78;2039,1;1,66
039281.png;True;227;0,78;2040,64;0,87
039282.png;True;154;0,79;2038,38;0,72
039283.png;True;154;0,78;2057,69;0,59
039284.png;True;154;0,91;2036,21;0,59
039285.png;True;233;0,78;2037,53;0,88
039286.png;True;583;0,78;2042,89;2,17
039287.png;True;154;0,78;2044,66;0,59
039288.png;True;154;0,79;2042,93;0,61
039289.png;True;154;0,8;2033,68;0,59
039290.png;True;2246;0,78;2030,23;8,24
039291.png;True;2232;0,78;2033,24;8,1
039292.png;True;2544;0,79;2047,09;9,31
039293.png;True;2232;0,83;2021,94;8,27
039294.png;True;2322;0,78;2021,75;8,45
