Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
047448.png;True;154;16,46;0,93;0,0
047449.png;True;154;16,51;0,93;0,0
047450.png;True;670;16,71;2,54;0,0
047451.png;True;154;16,47;0,92;0,0
047452.png;True;120;16,78;0,72;0,0
047454.png;True;2306;16,68;8,12;0,0
047455.png;True;500;16,69;2,08;0,0
047456.png;True;194;16,47;0,94;0,0
047457.png;True;157;17,07;0,96;0,0
047459.png;True;154;17,05;0,95;0,0
047460.png;True;157;16,68;0,94;0,0
047461.png;True;157;16,61;0,93;0,0
047463.png;True;154;16,79;0,94;0,0
047464.png;True;154;16,62;0,93;0,0
047465.png;True;223;16,52;1,15;0,0
047467.png;True;123;16,56;0,72;0,0
047468.png;True;155;16,65;0,95;0,0
047469.png;True;95;16,84;1,09;0,0
047470.png;True;194;18,15;1,05;0,0
047472.png;True;155;16,89;0,97;0,0
047473.png;True;416;17,16;1,89;0,0
047474.png;True;155;17,17;0,95;0,0
047475.png;True;692;16,74;2,75;0,0
047476.png;True;82;16,43;0,7;0,0
047478.png;True;157;16,65;0,93;0,0
047479.png;True;124;16,55;0,72;0,0
047480.png;True;393;16,72;1,61;0,0
047481.png;True;154;16,92;0,94;0,0
047482.png;True;147;16,55;0,92;0,0
047483.png;True;154;17,51;0,93;0,0
047484.png;True;228;19,12;1,26;0,0
047485.png;True;225;17,21;1,19;0,0
047486.png;True;444;17,16;1,9;0,0
047487.png;True;154;17,05;0,94;0,0
047488.png;True;154;16,57;0,93;0,0
047489.png;True;116;16,54;0,72;0,0
047490.png;True;337;16,56;1,6;0,0
047492.png;True;155;16,66;0,93;0,0
047493.png;True;122;16,46;0,72;0,0
047494.png;True;234;16,43;1,17;0,0
047495.png;True;160;16,83;0,93;0,0
047496.png;True;155;16,55;0,94;0,0
047497.png;True;506;16,67;2,06;0,0
047498.png;True;154;17,22;0,96;0,0
047499.png;True;224;17,18;1,2;0,0
047500.png;True;500;16,7;2,07;0,0
047501.png;True;447;16,64;1,84;0,0
047502.png;True;154;16,69;0,95;0,0
047503.png;True;342;16,59;1,62;0,0
047504.png;True;222;16,75;1,16;0,0
047505.png;True;154;16,6;0,94;0,0
047506.png;True;154;16,79;0,94;0,0
047507.png;True;157;17,89;0,99;0,0
047508.png;True;154;16,82;1,11;0,0
047509.png;True;154;16,96;0,96;0,0
047510.png;True;237;17,02;1,2;0,0
047511.png;True;469;17,11;1,91;0,0
047512.png;True;154;16,85;0,94;0,0
047513.png;True;154;16,76;0,93;0,0
047514.png;True;154;17,05;0,93;0,0
047515.png;True;154;16,74;0,93;0,0
047516.png;True;221;16,66;1,17;0,0
047517.png;True;128;16,63;0,72;0,0
047518.png;True;666;16,42;2,78;0,0
047519.png;True;118;16,55;0,72;0,0
047520.png;True;155;16,66;0,95;0,0
047521.png;True;444;16,9;1,89;0,0
047522.png;True;226;17,08;1,19;0,0
047523.png;True;207;16,85;1,15;0,0
047524.png;True;525;16,66;2,08;0,0
047525.png;True;134;16,63;0,72;0,0
047526.png;True;237;16,54;1,16;0,0
047528.png;True;155;16,5;0,93;0,0
047529.png;True;337;16,48;1,6;0,0
047530.png;True;154;16,62;0,93;0,0
047531.png;True;145;17,61;0,94;0,0
047532.png;True;157;17,1;1,09;0,0
047533.png;True;234;16,79;1,2;0,0
047536.png;True;154;16,92;0,95;0,0
047537.png;True;155;16,91;0,95;0,0
047539.png;True;154;16,76;0,93;0,0
047540.png;True;154;16,66;0,94;0,0
047541.png;True;228;17,01;1,2;0,0
047542.png;True;224;16,58;1,16;0,0
047543.png;True;154;16,38;0,93;0,0
047544.png;True;236;16,69;1,17;0,0
047545.png;True;140;16,88;0,94;0,0
047547.png;True;145;16,68;0,93;0,0
047548.png;True;440;16,75;1,85;0,0
047549.png;True;443;17,0;1,91;0,0
047550.png;True;154;16,98;0,95;0,0
047551.png;True;223;16,73;1,16;0,0
047552.png;True;155;16,65;0,94;0,0
047553.png;True;446;16,8;1,84;0,0
047554.png;True;119;16,5;0,71;0,0
047555.png;True;445;16,67;1,89;0,0
047557.png;True;144;16,84;0,94;0,0
047558.png;True;686;16,76;2,74;0,0
047559.png;True;155;17,87;0,95;0,0
047560.png;True;333;17,51;1,54;0,0
047561.png;True;155;16,97;0,97;0,0
047562.png;True;320;16,97;1,43;0,0
047563.png;True;158;16,85;0,97;0,0
047564.png;True;556;16,57;2,29;0,0
047565.png;True;154;16,53;0,93;0,0
047566.png;True;230;17,64;1,17;0,0
047567.png;True;134;16,55;0,73;0,0
047568.png;True;154;16,65;0,93;0,0
047569.png;True;154;16,75;0,94;0,0
047570.png;True;141;16,65;0,93;0,0
047571.png;True;679;17,25;2,77;0,0
047572.png;True;150;17,89;0,95;0,0
047573.png;True;230;16,96;1,2;0,0
047574.png;True;230;17,04;1,2;0,0
047575.png;True;142;16,58;0,92;0,0
047576.png;True;155;16,64;0,94;0,0
047578.png;True;691;16,76;2,73;0,0
047579.png;True;230;16,67;1,2;0,0
047580.png;True;503;16,74;2,07;0,0
047581.png;True;157;16,65;0,94;0,0
047583.png;True;158;16,76;0,94;0,0
047584.png;True;237;18,21;1,16;0,0
047585.png;True;153;17,67;1,26;0,0
047586.png;True;126;17,0;0,73;0,0
047587.png;True;154;16,97;0,95;0,0
047588.png;True;230;16,92;1,17;0,0
047589.png;True;155;16,74;0,98;0,0
047590.png;True;228;16,64;1,17;0,0
047591.png;True;149;16,66;0,93;0,0
047592.png;True;500;16,9;2,06;0,0
047593.png;True;154;16,65;0,99;0,0
047594.png;True;175;16,5;0,94;0,0
047595.png;True;444;16,74;1,86;0,0
047596.png;True;111;17,19;0,75;0,0
047597.png;True;154;16,79;0,94;0,0
047598.png;True;154;17,09;0,96;0,0
047599.png;True;154;16,92;0,98;0,0
047600.png;True;500;16,64;2,08;0,0
047601.png;True;154;16,62;0,93;0,0
047603.png;True;155;16,85;0,95;0,0
047604.png;True;229;16,75;1,17;0,0
047605.png;True;447;16,92;1,85;0,0
047606.png;True;154;16,89;1,01;0,0
047607.png;True;155;16,52;0,94;0,0
047609.png;True;132;16,58;0,72;0,0
047610.png;True;158;18,34;0,98;0,0
047611.png;True;154;17,14;0,96;0,0
047612.png;True;154;17,17;0,96;0,0
047613.png;True;123;16,53;0,72;0,0
047614.png;True;154;16,63;0,95;0,0
047615.png;True;154;16,66;0,93;0,0
047616.png;True;154;16,63;0,93;0,0
047617.png;True;121;16,61;0,72;0,0
047618.png;True;154;16,78;0,94;0,0
047619.png;True;262;16,62;1,17;0,0
047620.png;True;136;17,47;1,12;0,0
047621.png;True;121;18,4;0,91;0,0
047623.png;True;221;16,89;1,19;0,0
047624.png;True;154;17,02;0,96;0,0
047625.png;True;236;16,89;1,19;0,0
047626.png;True;128;16,48;0,72;0,0
047627.png;True;155;16,57;0,93;0,0
047628.png;True;111;16,62;0,71;0,0
047629.png;True;230;16,65;1,17;0,0
047630.png;True;142;16,62;0,93;0,0
047631.png;True;236;16,76;1,17;0,0
047632.png;True;330;16,72;1,41;0,0
047633.png;True;155;16,62;0,94;0,0
047634.png;True;125;16,71;0,73;0,0
047635.png;True;445;17,03;1,88;0,0
047636.png;True;154;17,02;0,96;0,0
047637.png;True;155;16,6;0,94;0,0
047638.png;True;118;16,51;0,72;0,0
047639.png;True;446;16,63;1,85;0,0
047640.png;True;499;16,53;2,06;0,0
047641.png;True;443;16,77;1,86;0,0
047642.png;True;155;16,74;0,94;0,0
047643.png;True;154;16,72;0,94;0,0
047645.png;True;228;18,04;1,17;0,0
047646.png;True;223;18,15;1,49;0,0
047648.png;True;154;16,86;0,96;0,0
047649.png;True;445;17,04;1,9;0,0
047650.png;True;154;17,04;0,96;0,0
047652.png;True;444;16,5;1,85;0,0
047653.png;True;136;16,58;0,92;0,0
047654.png;True;129;16,65;0,72;0,0
047656.png;True;223;16,52;1,16;0,0
047657.png;True;154;16,57;0,93;0,0
047658.png;True;711;16,64;2,75;0,0
047659.png;True;154;16,69;0,93;0,0
047660.png;True;408;17,06;1,86;0,0
047662.png;True;446;18,4;1,86;0,0
047663.png;True;231;16,99;1,19;0,0
047664.png;True;146;16,96;0,96;0,0
047665.png;True;155;16,67;0,93;0,0
047666.png;True;155;16,86;0,94;0,0
047667.png;True;236;16,41;1,26;0,0
047669.png;True;228;16,59;1,16;0,0
047670.png;True;154;16,55;0,92;0,0
047671.png;True;236;16,4;1,16;0,0
047672.png;True;154;16,59;0,95;0,0
047673.png;True;433;17,58;1,84;0,0
047674.png;True;154;17,5;0,94;0,0
047675.png;True;154;16,65;0,94;0,0
047676.png;True;204;16,81;1,15;0,0
047677.png;True;154;16,62;0,94;0,0
047679.png;True;228;16,74;1,16;0,0
047680.png;True;154;16,85;0,95;0,0
047681.png;True;154;16,72;0,93;0,0
047682.png;True;675;16,62;2,73;0,0
047683.png;True;154;16,58;0,93;0,0
047684.png;True;155;16,58;0,94;0,0
047685.png;True;229;17,55;1,17;0,0
047687.png;True;121;19,12;0,75;0,0
047688.png;True;154;16,96;0,96;0,0
047689.png;True;233;16,88;1,19;0,0
047690.png;True;123;16,89;0,72;0,0
047691.png;True;154;16,72;0,99;0,0
047693.png;True;525;16,56;2,11;0,0
047694.png;True;154;16,6;0,94;0,0
047695.png;True;154;16,69;0,93;0,0
047696.png;True;148;16,67;0,94;0,0
047697.png;True;154;16,58;0,95;0,0
047698.png;True;154;16,69;0,94;0,0
047699.png;True;154;17,93;0,96;0,0
047700.png;True;154;16,73;0,95;0,0
047701.png;True;236;16,99;1,2;0,0
047702.png;True;155;17,08;0,97;0,0
047704.png;True;160;16,6;0,94;0,0
047705.png;True;686;16,62;2,78;0,0
047706.png;True;444;16,88;1,87;0,0
047707.png;True;134;16,6;0,72;0,0
047708.png;True;154;16,69;0,95;0,0
047709.png;True;154;16,72;0,94;0,0
047710.png;True;224;16,58;1,17;0,0
047711.png;True;155;16,48;0,94;0,0
047712.png;True;88;16,63;0,71;0,0
047713.png;True;155;16,95;0,96;0,0
047715.png;True;155;16,97;0,96;0,0
047717.png;True;155;16,58;0,94;0,0
047718.png;True;230;16,66;1,17;0,0
047720.png;True;154;16,86;0,93;0,0
047721.png;True;155;16,75;0,94;0,0
047722.png;True;155;16,49;0,93;0,0
047723.png;True;518;16,72;2,07;0,0
047725.png;True;151;16,65;0,93;0,0
047726.png;True;443;17,46;1,84;0,0
047727.png;True;155;17,85;0,94;0,0
047728.png;True;154;17,0;0,96;0,0
047729.png;True;144;16,96;0,95;0,0
047730.png;True;157;16,74;0,94;0,0
047731.png;True;186;16,43;0,95;0,0
047732.png;True;228;16,6;1,18;0,0
047733.png;True;158;16,58;0,94;0,0
047734.png;True;236;16,61;1,24;0,0
047735.png;True;154;16,68;0,94;0,0
047736.png;True;154;16,75;0,95;0,0
047737.png;True;154;16,87;0,93;0,0
047738.png;True;325;16,65;1,42;0,0
047739.png;True;154;16,55;0,93;0,0
047740.png;True;883;16,98;3,5;0,0
047741.png;True;513;17,16;2,16;0,0
047742.png;True;155;16,92;0,96;0,0
047744.png;True;974;16,98;3,82;0,0
047746.png;True;157;16,94;0,95;0,0
047747.png;True;237;16,53;1,17;0,0
047749.png;True;2299;16,67;8,19;0,0
047750.png;True;445;16,66;1,87;0,0
047751.png;True;228;16,86;1,16;0,0
047752.png;True;446;17,49;2,4;0,0
047753.png;True;228;16,58;1,19;0,0
047755.png;True;228;16,94;1,2;0,0
047756.png;True;154;17,12;0,99;0,0
047758.png;True;155;17,92;0,93;0,0
047759.png;True;155;16,59;0,93;0,0
047760.png;True;444;16,71;2,04;0,0
047761.png;True;233;16,63;1,17;0,0
047762.png;True;231;16,57;1,16;0,0
047764.png;True;154;16,72;0,98;0,0
047765.png;True;124;16,63;0,71;0,0
047766.png;True;445;17,31;1,84;0,0
047767.png;True;154;18,28;1,27;0,0
047768.png;True;155;16,65;0,93;0,0
047769.png;True;122;16,66;0,76;0,0
047770.png;True;154;16,72;0,94;0,0
047771.png;True;155;16,6;0,93;0,0
047772.png;True;154;17,31;0,94;0,0
047773.png;True;146;16,9;0,94;0,0
047774.png;True;155;16,7;0,94;0,0
047775.png;True;671;16,72;2,73;0,0
047776.png;True;230;16,55;1,17;0,0
047777.png;True;157;16,55;0,93;0,0
047778.png;True;231;16,61;1,17;0,0
047780.png;True;135;16,88;0,93;0,0
047781.png;True;591;16,94;2,34;0,0
047783.png;True;984;17,01;3,75;0,0
047784.png;True;158;16,68;0,93;0,0
047785.png;True;154;16,6;0,94;0,0
047786.png;True;154;16,74;0,93;0,0
047788.png;True;154;16,58;0,94;0,0
047789.png;True;153;16,48;0,94;0,0
047790.png;True;858;16,5;3,22;0,0
047791.png;True;157;16,73;0,94;0,0
047792.png;True;696;17,51;2,73;0,0
047793.png;True;135;18,19;1,1;0,0
047795.png;True;154;16,87;0,96;0,0
047797.png;True;154;17,11;0,96;0,0
047798.png;True;230;17,01;1,19;0,0
047799.png;True;154;16,52;0,94;0,0
047800.png;True;154;16,61;0,94;0,0
047801.png;True;154;16,74;0,94;0,0
047803.png;True;119;16,57;0,72;0,0
047804.png;True;154;16,55;0,94;0,0
047805.png;True;135;16,62;0,94;0,0
047806.png;True;154;16,58;0,93;0,0
047807.png;True;154;16,51;0,94;0,0
047808.png;True;565;17,12;2,31;0,0
047809.png;True;150;17,08;0,95;0,0
047810.png;True;157;16,96;0,97;0,0
047811.png;True;229;16,59;1,15;0,0
047812.png;True;447;16,59;1,84;0,0
047813.png;True;148;16,73;0,93;0,0
047814.png;True;165;16,55;0,94;0,0
047815.png;True;454;17,18;1,85;0,0
047816.png;True;154;16,8;0,93;0,0
047817.png;True;500;16,77;2,07;0,0
047818.png;True;158;17,62;0,96;0,0
047819.png;True;154;19,21;0,99;0,0
047820.png;True;154;17,95;0,96;0,0
047821.png;True;502;18,54;2,1;0,0
047822.png;True;162;17,16;0,97;0,0
047823.png;True;419;17,67;1,89;0,0
047824.png;True;154;18,01;0,96;0,0
047825.png;True;228;18,59;1,18;0,0
047826.png;True;116;20,93;0,76;0,0
047827.png;True;228;17,05;1,23;0,0
047828.png;True;383;16,86;1,65;0,0
047829.png;True;435;17,46;1,91;0,0
047831.png;True;154;17,29;0,97;0,0
047832.png;True;266;16,96;1,19;0,0
047833.png;True;583;17,02;2,34;0,0
047834.png;True;154;16,77;0,93;0,0
047835.png;True;88;16,52;0,73;0,0
047836.png;True;121;16,75;0,72;0,0
047837.png;True;154;16,58;0,96;0,0
047838.png;True;230;16,63;1,15;0,0
047839.png;True;122;16,83;0,75;0,0
047840.png;True;154;16,62;0,94;0,0
047841.png;True;154;16,58;0,94;0,0
047842.png;True;157;16,78;0,94;0,0
047843.png;True;155;16,47;0,93;0,0
047844.png;True;162;16,95;0,96;0,0
047845.png;True;237;17,13;1,19;0,0
047846.png;True;154;17,09;0,98;0,0
047847.png;True;154;16,69;0,95;0,0
047848.png;True;184;16,86;0,95;0,0
047849.png;True;517;16,57;2,07;0,0
047850.png;True;236;16,55;1,16;0,0
047851.png;True;687;16,64;2,73;0,0
047854.png;True;444;16,53;1,83;0,0
047855.png;True;154;16,71;0,94;0,0
047856.png;True;234;17,01;1,22;0,0
047857.png;True;154;17,04;0,95;0,0
047858.png;True;444;16,83;1,88;0,0
047859.png;True;157;16,63;0,93;0,0
047861.png;True;137;16,83;0,92;0,0
047862.png;True;126;16,8;0,73;0,0
047863.png;True;230;16,68;1,16;0,0
047864.png;True;154;16,68;0,93;0,0
047865.png;True;157;16,59;0,93;0,0
047866.png;True;148;16,79;0,92;0,0
047867.png;True;135;17,08;1,73;0,0
047868.png;True;224;16,51;1,15;0,0
047869.png;True;582;16,82;2,37;0,0
047870.png;True;157;17,04;0,96;0,0
047871.png;True;157;16,82;0,96;0,0
047872.png;True;691;16,5;2,76;0,0
047873.png;True;154;16,53;0,92;0,0
047874.png;True;444;17,02;1,85;0,0
047876.png;True;154;16,62;0,93;0,0
047877.png;True;234;16,67;1,16;0,0
047878.png;True;140;16,61;0,93;0,0
047879.png;True;472;16,76;2,06;0,0
047880.png;True;124;17,44;0,73;0,0
047881.png;True;155;17,54;0,94;0,0
047882.png;True;154;16,63;0,93;0,0
047883.png;True;122;16,61;0,72;0,0
047885.png;True;120;16,72;0,72;0,0
047886.png;True;167;16,59;0,94;0,0
047887.png;True;138;16,71;0,93;0,0
047888.png;True;230;16,77;1,17;0,0
047889.png;True;155;16,3;0,92;0,0
047890.png;True;154;16,89;0,98;0,0
047891.png;True;325;16,7;1,44;0,0
047892.png;True;525;16,4;2,06;0,0
047893.png;True;500;16,72;2,06;0,0
047895.png;True;227;18,59;1,19;0,0
047897.png;True;444;17,11;1,89;0,0
047898.png;True;157;17,0;0,96;0,0
047899.png;True;237;16,43;1,16;0,0
047900.png;True;236;16,54;1,23;0,0
047901.png;True;154;17,15;0,93;0,0
047902.png;True;157;16,34;0,93;0,0
047903.png;True;95;16,46;0,71;0,0
047904.png;True;154;16,48;0,92;0,0
047905.png;True;446;16,58;1,85;0,0
047906.png;True;159;16,54;0,93;0,0
047907.png;True;419;16,58;1,87;0,0
047908.png;True;229;16,77;1,18;0,0
047909.png;True;686;16,9;2,78;0,0
047911.png;True;235;16,72;1,16;0,0
047912.png;True;2306;16,55;8,21;0,0
047913.png;True;236;17,0;1,18;0,0
047914.png;True;157;16,79;0,94;0,0
047915.png;True;531;16,51;2,07;0,0
047916.png;True;135;17,61;0,92;0,0
047917.png;True;130;16,41;0,72;0,0
047918.png;True;154;18,74;0,94;0,0
047919.png;True;230;19,01;1,17;0,0
047920.png;True;157;16,88;0,95;0,0
047921.png;True;148;19,15;0,95;0,0
047922.png;True;236;16,71;1,15;0,0
047923.png;True;154;16,54;0,94;0,0
047924.png;True;154;16,56;0,96;0,0
047925.png;True;154;16,41;0,92;0,0
047926.png;True;155;16,93;0,94;0,0
047927.png;True;161;16,46;0,93;0,0
047928.png;True;154;16,4;0,92;0,0
047929.png;True;224;18,3;1,15;0,0
047930.png;True;79;18,03;0,73;0,0
047931.png;True;125;16,82;0,74;0,0
047932.png;True;154;16,82;0,95;0,0
047934.png;True;154;17,09;0,96;0,0
047935.png;True;121;16,96;0,73;0,0
047936.png;True;221;17,16;1,23;0,0
047937.png;True;155;16,79;0,95;0,0
047938.png;True;500;16,85;2,11;0,0
047939.png;True;230;17,0;1,16;0,0
047940.png;True;662;16,6;2,52;0,0
047941.png;True;156;16,52;0,92;0,0
047942.png;True;446;16,61;1,84;0,0
047944.png;True;143;17,31;0,92;0,0
047945.png;True;225;16,99;1,19;0,0
047946.png;True;236;16,87;1,26;0,0
047947.png;True;446;16,6;1,84;0,0
047948.png;True;154;16,52;0,93;0,0
047949.png;True;444;16,65;1,85;0,0
047950.png;True;401;16,54;1,68;0,0
047951.png;True;230;16,58;1,16;0,0
047952.png;True;501;16,62;2,21;0,0
047953.png;True;154;16,64;0,93;0,0
047954.png;True;154;17,76;0,94;0,0
047955.png;True;368;17,95;1,63;0,0
047956.png;True;157;17,02;0,96;0,0
047957.png;True;234;16,81;1,18;0,0
047958.png;True;154;16,77;0,94;0,0
047959.png;True;154;16,52;0,93;0,0
047960.png;True;157;16,45;0,93;0,0
047961.png;True;154;16,8;0,94;0,0
047963.png;True;154;16,39;1,62;0,0
047964.png;True;95;16,46;0,71;0,0
047965.png;True;158;16,54;0,93;0,0
047966.png;True;500;16,78;2,07;0,0
047967.png;True;136;16,64;0,92;0,0
047968.png;True;692;16,8;2,82;0,0
047969.png;True;145;17,04;0,96;0,0
047970.png;True;154;17,12;0,95;0,0
047971.png;True;158;16,35;0,93;0,0
047972.png;True;135;16,51;1,25;0,0
047973.png;True;155;17,72;0,94;0,0
047974.png;True;81;16,41;0,71;0,0
047975.png;True;440;16,52;1,94;0,0
047976.png;True;223;16,59;1,17;0,0
047977.png;True;118;16,63;0,73;0,0
047978.png;True;157;16,63;0,93;0,0
047979.png;True;154;16,61;0,93;0,0
047980.png;True;165;16,97;0,96;0,0
047981.png;True;405;17,16;1,91;0,0
047982.png;True;336;16,48;1,57;0,0
047984.png;True;154;16,96;0,93;0,0
047985.png;True;157;16,52;0,93;0,0
047986.png;True;157;16,56;0,93;0,0
047987.png;True;154;16,5;0,93;0,0
047988.png;True;158;16,55;0,94;0,0
047989.png;True;158;16,8;0,94;0,0
047990.png;True;234;17,37;1,15;0,0
047991.png;True;154;18,19;0,94;0,0
047992.png;True;229;17,05;1,18;0,0
047993.png;True;154;17,09;0,96;0,0
047994.png;True;154;16,53;0,93;0,0
047995.png;True;154;16,71;0,93;0,0
047996.png;True;154;16,44;0,94;0,0
047997.png;True;234;16,49;1,16;0,0
047998.png;True;138;16,67;0,93;0,0
047999.png;True;121;16,45;0,86;0,0
048000.png;True;154;16,84;0,93;0,0
048001.png;True;148;17,4;0,94;0,0
048002.png;True;154;17,9;0,94;0,0
048003.png;True;128;16,65;0,72;0,0
048004.png;True;154;16,54;0,93;0,0
048006.png;True;135;16,74;0,93;0,0
048007.png;True;155;16,82;0,95;0,0
048008.png;True;230;16,61;1,16;0,0
048009.png;True;154;16,46;0,93;0,0
048010.png;True;502;16,7;2,05;0,0
048011.png;True;520;16,63;2,18;0,0
048012.png;True;148;16,67;0,93;0,0
048013.png;True;155;16,7;0,93;0,0
048014.png;True;154;16,55;0,93;0,0
048015.png;True;154;17,02;0,96;0,0
048016.png;True;230;17,17;1,2;0,0
048017.png;True;443;17,04;1,9;0,0
048018.png;True;154;16,71;0,93;0,0
048019.png;True;670;16,93;2,54;0,0
048021.png;True;154;16,55;0,93;0,0
048022.png;True;223;16,82;1,19;0,0
048023.png;True;230;16,57;1,16;0,0
048024.png;True;155;16,71;0,94;0,0
048025.png;True;230;17,0;1,17;0,0
048026.png;True;150;16,97;1,03;0,0
048027.png;True;147;16,52;0,93;0,0
048028.png;True;157;16,99;0,97;0,0
048029.png;True;160;16,89;0,97;0,0
048030.png;True;154;16,42;0,93;0,0
048032.png;True;368;16,52;1,6;0,0
048033.png;True;138;16,71;0,93;0,0
048034.png;True;154;16,48;0,95;0,0
048035.png;True;121;16,51;0,72;0,0
048037.png;True;445;16,49;1,85;0,0
048038.png;True;154;16,57;0,93;0,0
048039.png;True;132;17,65;0,72;0,0
048040.png;True;140;19,77;0,93;0,0
048042.png;True;236;16,98;1,23;0,0
048043.png;True;140;17,09;0,99;0,0
048044.png;True;154;16,47;0,92;0,0
048045.png;True;157;16,53;0,93;0,0
048046.png;True;154;16,47;0,93;0,0
048047.png;True;154;16,4;0,93;0,0
048048.png;True;154;16,65;0,97;0,0
048049.png;True;446;16,48;1,83;0,0
048050.png;True;157;16,48;0,93;0,0
048051.png;True;158;16,51;0,92;0,0
048052.png;True;131;17,77;0,72;0,0
048053.png;True;154;16,76;0,97;0,0
048054.png;True;154;16,97;0,96;0,0
048055.png;True;158;16,96;0,95;0,0
048056.png;True;115;16,7;0,75;0,0
048058.png;True;158;16,32;0,93;0,0
048059.png;True;675;16,92;2,87;0,0
048060.png;True;161;16,65;0,93;0,0
048061.png;True;234;16,73;1,15;0,0
048062.png;True;154;16,58;0,93;0,0
048063.png;True;125;16,53;0,72;0,0
048065.png;True;160;16,54;0,93;0,0
048066.png;True;145;17,13;0,97;0,0
048067.png;True;154;17,11;0,96;0,0
048068.png;True;155;16,99;0,96;0,0
048069.png;True;445;16,91;1,84;0,0
048070.png;True;228;16,66;1,25;0,0
048071.png;True;154;16,55;0,94;0,0
048072.png;True;154;16,35;0,93;0,0
048073.png;True;154;16,7;0,93;0,0
048074.png;True;233;16,5;1,16;0,0
048075.png;True;583;16,64;2,28;0,0
048076.png;True;154;17,54;0,94;0,0
048077.png;True;154;18,29;1,41;0,0
048078.png;True;154;16,75;0,94;0,0
048079.png;True;2246;16,94;8,15;0,0
048080.png;True;2232;16,73;7,85;0,0
048081.png;True;2544;16,53;9,0;0,0
048082.png;True;2232;16,5;8,65;0,0
048083.png;True;2322;16,26;8,04;0,0
048085.png;True;2232;16,66;8,0;0,0
048086.png;True;2335;16,56;8,13;0,0
048087.png;True;118;16,62;0,72;0,0
048088.png;True;142;16,55;0,93;0,0
048089.png;True;2232;18,06;8,01;0,0
048090.png;True;2322;16,76;8,28;0,0
048091.png;True;2244;17,04;8,23;0,0
048092.png;True;2232;16,62;7,88;0,0
048093.png;True;2245;16,54;7,86;0,0
048094.png;True;2277;16,63;7,88;0,0
048095.png;True;2232;16,72;7,85;0,0
048096.png;True;2334;16,61;8,22;0,0
048097.png;True;2232;16,58;8,17;0,0
048098.png;True;2447;16,49;9,28;0,0
048099.png;True;154;16,4;0,93;0,0
048100.png;True;2551;16,91;9,22;0,0
048101.png;True;2187;16,84;7,82;0,0
048102.png;True;2232;16,59;7,95;0,0
048103.png;True;2447;16,52;8,52;0,0
048104.png;True;2232;16,58;8,38;0,0
048105.png;True;2447;16,52;8,7;0,0
048106.png;True;2447;16,84;8,68;0,0
048107.png;True;2232;16,46;8,04;0,0
048109.png;True;2232;16,76;8,3;0,0
048110.png;True;2334;16,62;8,28;0,0
048111.png;True;158;17,01;0,97;0,0
048112.png;True;2232;16,85;8,08;0,0
048113.png;True;2232;16,45;7,9;0,0
048114.png;True;2277;16,65;7,95;0,0
048115.png;True;2572;16,56;8,97;0,0
048116.png;True;2332;16,46;8,06;0,0
048117.png;True;2247;16,61;8,09;0,0
048118.png;True;2637;16,45;9,57;0,0
048119.png;True;2337;16,53;8,83;0,0
048120.png;True;2322;16,63;8,37;0,0
048121.png;True;2232;16,94;8,04;0,0
048122.png;True;223;16,92;1,21;0,0
048123.png;True;2992;16,4;10,27;0,0
048124.png;True;2277;16,46;7,91;0,0
048125.png;True;2232;16,6;7,92;0,0
048126.png;True;2245;16,48;7,85;0,0
048127.png;True;2232;16,73;7,87;0,0
048128.png;True;2277;16,44;7,86;0,0
048129.png;True;2232;16,84;8,06;0,0
048130.png;True;2277;16,74;8,05;0,0
048132.png;True;2187;16,78;7,76;0,0
048133.png;True;2246;16,82;7,95;0,0
048134.png;True;144;16,55;0,93;0,0
048135.png;True;2447;16,48;8,54;0,0
048136.png;True;2232;16,6;7,92;0,0
048137.png;True;2232;16,92;7,89;0,0
048138.png;True;2232;16,75;7,91;0,0
048139.png;True;2277;16,76;7,9;0,0
048140.png;True;2632;16,58;9,32;0,0
048141.png;True;2603;16,69;9,49;0,0
048142.png;True;2247;16,89;8,13;0,0
048143.png;True;2322;16,99;8,42;0,0
048144.png;True;2647;16,6;9,35;0,0
048145.png;True;154;16,68;0,94;0,0
048146.png;True;2246;16,61;7,93;0,0
048147.png;True;2201;16,62;7,71;0,0
048148.png;True;2521;16,59;9,0;0,0
048149.png;True;2232;16,52;8,01;0,0
048150.png;True;2544;17,23;8,98;0,0
048151.png;True;2201;18,4;7,71;0,0
048152.png;True;2232;17,06;8,48;0,0
048153.png;True;2447;16,91;8,74;0,0
048154.png;True;2334;16,6;8,12;0,0
048155.png;True;2246;16,67;7,98;0,0
048156.png;True;158;16,47;0,94;0,0
048157.png;True;2322;16,73;8,15;0,0
048158.png;True;2232;16,66;8,0;0,0
048159.png;True;2322;16,6;8,3;0,0
048160.png;True;2447;17,58;8,6;0,0
048161.png;True;2707;16,75;9,71;0,0
048162.png;True;2232;17,12;8,12;0,0
048163.png;True;2232;16,85;8,14;0,0
048164.png;True;2246;16,4;7,85;0,0
048165.png;True;2232;16,53;7,91;0,0
048166.png;True;2232;16,5;7,89;0,0
048167.png;True;128;16,5;0,72;0,0
048168.png;True;2232;16,84;9,19;0,0
048169.png;True;2322;16,67;8,16;0,0
048170.png;True;2217;16,82;7,99;0,0
048171.png;True;2277;16,61;7,91;0,0
048172.png;True;2334;17,25;8,33;0,0
