Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
037986.png;True;130;4,06;0,7;0
037988.png;True;137;4,07;0,9;0
037989.png;True;124;4,1;0,71;0
037990.png;True;158;4,13;0,91;0
037992.png;True;228;4,06;1,13;0
037993.png;True;446;4,05;1,79;0
037994.png;True;222;4,17;1,15;0
037995.png;True;128;4,11;0,7;0
037996.png;True;446;4,08;1,79;0
037997.png;True;156;4,16;0,92;0
037998.png;True;154;4,14;0,91;0
038001.png;True;446;4,07;1,8;0
038002.png;True;132;4,1;0,71;0
038003.png;True;82;4,12;0,69;0
038005.png;True;225;4,08;1,13;0
038006.png;True;447;4,07;1,79;0
038007.png;True;158;4,08;0,91;0
038009.png;True;234;4,12;1,15;0
038010.png;True;154;4,08;0,91;0
038011.png;True;158;4,09;0,91;0
038012.png;True;157;4,09;0,91;0
038014.png;True;332;4,08;1,36;0
038015.png;True;134;4,08;0,71;0
038017.png;True;158;4,05;0,91;0
038018.png;True;166;4,06;0,91;0
038019.png;True;132;4,07;0,7;0
038020.png;True;154;4,1;0,95;0
038022.png;True;95;4,1;0,69;0
038023.png;True;154;4,07;0,91;0
038024.png;True;126;4,08;0,7;0
038025.png;True;142;4,08;0,9;0
038026.png;True;223;4,08;1,13;0
038027.png;True;446;4,11;1,8;0
038028.png;True;230;4,07;1,14;0
038029.png;True;223;4,07;1,13;0
038030.png;True;157;4,05;0,91;0
038033.png;True;500;4,09;2,01;0
038035.png;True;223;4,3;1,13;0
038036.png;True;223;4,09;1,18;0
038037.png;True;117;4,1;0,7;0
038038.png;True;451;4,05;1,8;0
038039.png;True;154;4,06;0,91;0
038040.png;True;154;4,12;0,92;0
038041.png;True;154;4,08;0,91;0
038042.png;True;500;4,1;2,43;0
038043.png;True;157;4,14;0,91;0
038044.png;True;136;4,05;0,9;0
038045.png;True;154;5,95;1,09;0
038046.png;True;154;4,05;0,91;0
038047.png;True;211;4,09;1,13;0
038048.png;True;155;4,1;0,92;0
038049.png;True;2299;4,09;7,91;0
038050.png;True;230;4,05;1,13;0
038051.png;True;154;4,21;0,91;0
038052.png;True;691;4,08;2,68;0
038053.png;True;154;4,15;0,92;0
038054.png;True;230;4,07;1,13;0
038055.png;True;154;4,08;0,91;0
038056.png;True;155;4,08;0,91;0
038057.png;True;154;4,09;0,91;0
038059.png;True;158;4,07;0,91;0
038060.png;True;154;4,07;0,91;0
038061.png;True;590;3,96;2,19;0
038062.png;True;76;6,03;0,67;0
038063.png;True;154;4,11;1,06;0
038064.png;True;155;3,97;0,89;0
038065.png;True;404;4,16;1,75;0
038066.png;True;159;4,04;0,89;0
038067.png;True;137;4,25;0,91;0
038068.png;True;115;4,06;0,7;0
038069.png;True;137;4,1;0,9;0
038070.png;True;225;4,08;1,19;0
038071.png;True;442;4,11;1,81;0
038072.png;True;230;4,1;1,14;0
038073.png;True;155;4,1;0,92;0
038075.png;True;157;4,08;0,92;0
038076.png;True;154;4,08;0,92;0
038077.png;True;573;4,29;2,24;0
038078.png;True;448;4,06;1,8;0
038079.png;True;155;4,12;0,91;0
038081.png;True;671;4,08;2,67;0
038082.png;True;161;4,07;0,92;0
038083.png;True;154;4,06;0,91;0
038085.png;True;230;4,28;2,02;0
038086.png;True;147;4,29;0,92;0
038087.png;True;154;4,18;0,91;0
038088.png;True;450;4,08;1,85;0
038089.png;True;122;4,24;0,71;0
038090.png;True;497;4,1;2,01;0
038091.png;True;154;4,12;0,93;0
038092.png;True;155;7,44;1,34;0
038093.png;True;445;4,41;1,82;0
038094.png;True;155;4,64;0,98;0
038095.png;True;158;4,05;0,91;0
038096.png;True;154;4,08;0,91;0
038097.png;True;154;4,08;0,92;0
038098.png;True;155;4,14;0,91;0
038099.png;True;490;4,52;2,02;0
038100.png;True;154;4,08;0,92;0
038103.png;True;154;8,06;1,35;0
038104.png;True;230;4,84;1,15;0
038105.png;True;154;4,34;0,92;0
038106.png;True;157;4,11;0,92;0
038107.png;True;151;4,13;0,95;0
038108.png;True;168;4,1;0,92;0
038109.png;True;446;7,3;2,88;0
038111.png;True;154;4,22;1,13;0
038112.png;True;142;4,09;0,91;0
038113.png;True;154;4,22;0,96;0
038114.png;True;154;4,11;0,92;0
038115.png;True;502;4,15;2,03;0
038116.png;True;124;4,4;0,71;0
038117.png;True;157;4,09;0,93;0
038118.png;True;161;4,11;0,91;0
038119.png;True;224;4,12;1,15;0
038120.png;True;155;4,35;0,93;0
038121.png;True;526;4,11;2,16;0
038123.png;True;157;4,16;0,98;0
038124.png;True;233;4,1;1,14;0
038125.png;True;228;4,35;1,16;0
038126.png;True;155;4,11;0,91;0
038127.png;True;154;4,24;1,14;0
038129.png;True;179;4,13;0,92;0
038130.png;True;160;4,11;0,91;0
038131.png;True;225;4,07;1,13;0
038133.png;True;154;4,33;0,97;0
038136.png;True;446;4,08;1,8;0
038137.png;True;155;4,09;0,92;0
038139.png;True;158;4,1;0,92;0
038140.png;True;154;4,09;0,91;0
038141.png;True;158;4,07;0,92;0
038142.png;True;236;4,1;1,14;0
038143.png;True;154;4,06;0,91;0
038144.png;True;157;4,11;0,91;0
038146.png;True;154;4,18;0,92;0
038148.png;True;154;4,06;0,96;0
038149.png;True;155;4,09;0,91;0
038150.png;True;157;4,2;0,95;0
038152.png;True;154;4,13;0,91;0
038153.png;True;155;4,29;0,93;0
038155.png;True;155;4,14;0,92;0
038156.png;True;155;4,08;0,91;0
038158.png;True;157;4,08;0,91;0
038159.png;True;669;4,08;2,47;0
038160.png;True;223;4,19;1,19;0
038161.png;True;155;4,06;0,91;0
038162.png;True;121;4,1;0,71;0
038164.png;True;132;4,16;0,71;0
038165.png;True;157;4,15;0,91;0
038167.png;True;446;4,06;1,91;0
038168.png;True;154;4,47;0,99;0
038169.png;True;447;4,09;1,81;0
038170.png;True;236;4,06;1,13;0
038171.png;True;135;4,13;0,94;0
038172.png;True;157;4,16;0,92;0
038173.png;True;154;4,07;0,91;0
038174.png;True;445;4,48;1,9;0
038176.png;True;155;4,08;0,91;0
038177.png;True;423;4,27;1,8;0
038178.png;True;118;4,08;0,7;0
038179.png;True;157;4,33;0,97;0
038180.png;True;239;4,06;1,15;0
038181.png;True;135;5,14;1,26;0
038182.png;True;161;4,68;0,92;0
038183.png;True;160;5,11;0,98;0
038184.png;True;157;5,09;1,2;0
038185.png;True;128;4,42;0,93;0
038188.png;True;2295;4,08;9,61;0
038190.png;True;142;5,56;0,92;0
038192.png;True;230;4,12;1,14;0
038193.png;True;158;4,11;0,93;0
038194.png;True;154;4,19;0,91;0
038195.png;True;154;4,14;0,93;0
038197.png;True;155;4,44;0,93;0
038198.png;True;158;4,33;0,93;0
038199.png;True;150;4,44;0,97;0
038200.png;True;111;4,57;0,89;0
038201.png;True;154;4,07;0,92;0
038203.png;True;154;4,14;0,92;0
038204.png;True;140;4,06;0,9;0
038205.png;True;443;4,11;1,8;0
038206.png;True;407;4,1;1,79;0
038207.png;True;158;4,13;0,91;0
038210.png;True;147;4,09;0,91;0
038211.png;True;132;4,14;0,71;0
038212.png;True;157;4,36;0,92;0
038213.png;True;445;4,79;1,83;0
038214.png;True;674;4,25;2,67;0
038215.png;True;339;4,11;1,59;0
038216.png;True;151;4,17;0,91;0
038217.png;True;157;4,1;0,91;0
038218.png;True;154;4,49;0,92;0
038219.png;True;158;4,15;0,92;0
038220.png;True;160;4,47;1;0
038222.png;True;146;4,19;0,91;0
038223.png;True;173;4,09;0,95;0
038224.png;True;233;4,48;1,14;0
038226.png;True;154;4,36;0,97;0
038227.png;True;158;4,11;0,92;0
038228.png;True;341;4,06;1,56;0
038229.png;True;643;4,08;2,46;0
038230.png;True;140;4,07;0,9;0
038231.png;True;155;4,05;0,91;0
038232.png;True;228;3,97;1,1;0
038233.png;True;158;3,97;0,88;0
038234.png;True;155;4,01;0,89;0
038236.png;True;229;4;1,11;0
038238.png;True;158;4,27;0,94;0
038239.png;True;154;3,96;0,89;0
038240.png;True;125;3,98;0,69;0
038241.png;True;2247;4,23;7,78;0
038242.png;True;446;4,07;1,8;0
038243.png;True;154;4,1;0,91;0
038244.png;True;154;4,07;0,91;0
038245.png;True;120;4,16;0,7;0
038246.png;True;234;4,07;1,13;0
038247.png;True;154;6,76;1,33;0
038248.png;True;154;4,49;0,94;0
038249.png;True;141;4,09;0,95;0
038250.png;True;155;4,1;0,91;0
038251.png;True;234;4,09;1,14;0
038252.png;True;150;4,17;0,93;0
038253.png;True;133;4,16;0,71;0
038254.png;True;91;4,13;0,69;0
038255.png;True;155;4,48;0,94;0
038256.png;True;223;4,1;1,13;0
038257.png;True;154;4,13;0,91;0
038258.png;True;446;4,16;1,8;0
038260.png;True;637;4,09;2,45;0
038262.png;True;125;4,13;0,71;0
038263.png;True;155;6,96;1,35;0
038264.png;True;446;4,51;1,8;0
038265.png;True;155;4,12;0,93;0
038266.png;True;157;4,09;0,91;0
038267.png;True;154;4,07;0,91;0
038270.png;True;525;4,24;2,2;0
038271.png;True;139;4,14;0,93;0
038272.png;True;120;4,74;0,74;0
038273.png;True;154;4,09;0,99;0
038274.png;True;155;4,11;0,91;0
038275.png;True;123;4,08;0,7;0
038276.png;True;158;4,1;0,91;0
038277.png;True;154;4,19;0,92;0
038278.png;True;154;4,07;0,97;0
038279.png;True;444;4,07;1,79;0
038280.png;True;662;4,1;2,47;0
038281.png;True;154;4,09;0,91;0
038283.png;True;154;4,06;0,91;0
038284.png;True;154;4,1;0,91;0
038285.png;True;2306;4,08;7,94;0
038286.png;True;157;4,15;0,91;0
038287.png;True;230;4,08;1,13;0
038289.png;True;155;4,13;0,92;0
038290.png;True;154;4,08;0,92;0
038292.png;True;154;3,97;0,89;0
038293.png;True;157;3,98;0,89;0
038294.png;True;158;3,98;0,94;0
038295.png;True;155;4,01;0,89;0
038296.png;True;236;4;1,11;0
038297.png;True;504;4;1,97;0
038298.png;True;230;6,83;1,66;0
038299.png;True;446;4,51;1,85;0
038300.png;True;179;4,96;0,92;0
038301.png;True;445;3,99;1,82;0
038302.png;True;235;4;1,11;0
038303.png;True;155;4,03;0,89;0
038304.png;True;437;4,1;1,75;0
038305.png;True;154;4,04;0,89;0
038306.png;True;154;3,98;0,89;0
038309.png;True;500;3,97;1,96;0
038310.png;True;553;3,99;2,16;0
038311.png;True;157;3,99;0,89;0
038312.png;True;154;3,99;0,89;0
038313.png;True;157;3,98;0,89;0
038314.png;True;446;3,99;1,77;0
038315.png;True;154;3,98;0,89;0
038316.png;True;458;3,96;1,76;0
038317.png;True;228;3,98;1,1;0
038318.png;True;154;3,98;0,89;0
038320.png;True;157;4,02;0,89;0
038321.png;True;236;3,98;1,3;0
038322.png;True;154;3,99;0,89;0
038323.png;True;154;3,96;0,89;0
038324.png;True;668;3,94;2,4;0
038325.png;True;225;4,01;1,1;0
038326.png;True;224;4;1,12;0
038327.png;True;154;3,97;0,89;0
038328.png;True;154;3,95;0,89;0
038330.png;True;162;3,97;0,9;0
038332.png;True;134;3,97;0,69;0
038333.png;True;499;4,01;1,96;0
038334.png;True;236;3,97;1,11;0
038335.png;True;237;3,96;1,11;0
038336.png;True;154;3,97;0,89;0
038337.png;True;157;3,96;0,88;0
038338.png;True;155;4,81;0,9;0
038339.png;True;154;3,99;0,89;0
038340.png;True;154;3,98;0,88;0
038341.png;True;158;4,17;0,91;0
038342.png;True;154;3,97;0,89;0
038343.png;True;232;4,05;1,11;0
038344.png;True;154;4,06;0,89;0
038345.png;True;674;3,96;2,62;0
038346.png;True;145;4,01;0,89;0
038347.png;True;146;3,96;0,88;0
038348.png;True;167;4,03;0,88;0
038349.png;True;445;4,03;1,75;0
038350.png;True;157;4,01;0,9;0
038351.png;True;579;3,98;2,18;0
038352.png;True;158;7,39;1,36;0
038353.png;True;154;4,63;0,93;0
038354.png;True;446;4,03;1,76;0
038356.png;True;444;3,96;1,74;0
038357.png;True;226;3,96;1,1;0
038358.png;True;513;4,04;1,97;0
038359.png;True;236;3,97;1,11;0
038360.png;True;154;3,97;0,88;0
038361.png;True;142;4,1;0,88;0
038362.png;True;158;3,98;0,88;0
038363.png;True;111;3,97;0,68;0
038364.png;True;154;4,04;0,89;0
038365.png;True;158;3,97;0,89;0
038366.png;True;154;3,98;0,89;0
038367.png;True;154;3,98;0,93;0
038368.png;True;154;3,94;0,89;0
038369.png;True;154;3,96;0,88;0
038370.png;True;130;3,98;0,68;0
038371.png;True;232;4,11;1,11;0
038372.png;True;224;3,97;1,26;0
038374.png;True;144;3,97;0,88;0
038376.png;True;132;3,98;0,69;0
038377.png;True;445;3,97;1,76;0
038378.png;True;154;3,96;0,89;0
038379.png;True;458;4,03;1,76;0
038380.png;True;125;3,99;0,69;0
038381.png;True;670;3,97;2,41;0
038382.png;True;154;3,97;0,89;0
038383.png;True;155;4,76;1;0
038384.png;True;154;3,99;0,89;0
038385.png;True;154;4,06;0,88;0
038386.png;True;228;3,96;1,18;0
038387.png;True;444;3,96;1,74;0
038388.png;True;154;3,96;0,89;0
038389.png;True;154;6,83;1,33;0
038390.png;True;154;4,52;0,93;0
038391.png;True;663;3,98;2,41;0
038392.png;True;154;4,06;0,88;0
038395.png;True;157;4,06;0,89;0
038396.png;True;154;3,96;0,9;0
038397.png;True;439;4,14;1,96;0
038398.png;True;236;4,07;1,1;0
038399.png;True;503;6,11;2,01;0
038400.png;True;158;4,45;1,2;0
038401.png;True;697;4,38;2,59;0
038403.png;True;525;4,49;1,98;0
038405.png;True;154;4,04;0,89;0
038406.png;True;228;4,22;1,29;0
038407.png;True;225;4,13;1,14;0
038408.png;True;137;4,07;0,9;0
038409.png;True;445;4,11;1,81;0
038412.png;True;527;4,02;2,01;0
038413.png;True;338;4,09;1,56;0
038414.png;True;146;4,08;0,91;0
038415.png;True;441;4,07;1,82;0
038416.png;True;669;4,07;2,39;0
038417.png;True;207;4,35;1,44;0
038419.png;True;154;4,11;0,88;0
038421.png;True;445;4;1,75;0
038422.png;True;223;4,02;1,1;0
038423.png;True;132;4,33;0,91;0
038425.png;True;2247;4,19;7,72;0
038426.png;True;247;4,08;1,16;0
038428.png;True;228;4,07;1,14;0
038429.png;True;157;4,07;0,91;0
038430.png;True;237;4,08;1,13;0
038431.png;True;154;4,05;0,9;0
038432.png;True;442;4,09;1,79;0
038433.png;True;154;4,07;0,91;0
038434.png;True;231;4,11;1,14;0
038435.png;True;154;4,04;0,89;0
038436.png;True;116;3,97;0,68;0
038437.png;True;154;3,94;0,88;0
038439.png;True;155;3,96;0,88;0
038441.png;True;228;3,94;1,1;0
038443.png;True;155;3,99;0,88;0
038444.png;True;239;4,1;1,14;0
038445.png;True;154;3,95;0,89;0
038446.png;True;155;3,95;0,89;0
038447.png;True;155;3,96;0,88;0
038448.png;True;161;3,96;0,89;0
038449.png;True;157;3,95;0,89;0
038451.png;True;150;3,97;0,88;0
038452.png;True;132;3,96;0,69;0
038453.png;True;204;4;1,09;0
038454.png;True;223;3,96;1,1;0
038455.png;True;154;3,98;0,88;0
038456.png;True;502;3,98;1,96;0
038457.png;True;154;4,2;0,89;0
038458.png;True;157;4,06;0,89;0
038459.png;True;142;3,95;0,88;0
038460.png;True;446;4,01;1,75;0
038461.png;True;446;4,05;1,76;0
038463.png;True;154;3,96;0,88;0
038464.png;True;445;3,96;1,75;0
038465.png;True;168;4,08;0,89;0
038466.png;True;327;4,3;1,62;0
038467.png;True;154;4,15;0,89;0
038468.png;True;154;4,16;0,89;0
038469.png;True;154;4,29;0,89;0
038470.png;True;133;4,07;0,7;0
038471.png;True;115;4,22;0,8;0
038472.png;True;154;4,09;0,96;0
038473.png;True;154;4,06;0,91;0
038474.png;True;155;4,06;0,91;0
038476.png;True;226;4,58;1,32;0
038477.png;True;204;6,25;1,24;0
038478.png;True;154;5,25;0,91;0
038480.png;True;140;4,51;1,15;0
038481.png;True;155;4,1;1,55;0
038482.png;True;236;4,08;1,14;0
038483.png;True;2247;4,09;8,04;0
038484.png;True;142;4,19;0,9;0
038485.png;True;154;7,27;1,33;0
038486.png;True;154;4,59;0,93;0
038488.png;True;138;4,11;0,91;0
038489.png;True;155;4,07;0,91;0
038490.png;True;155;4,1;0,91;0
038491.png;True;663;4,07;2,45;0
038492.png;True;237;4,09;1,13;0
038493.png;True;228;4,1;1,13;0
038494.png;True;158;4,1;0,93;0
038495.png;True;224;4,07;1,13;0
038496.png;True;333;4,09;1,37;0
038497.png;True;138;4,05;0,9;0
038498.png;True;820;4,07;3,1;0
038499.png;True;155;4,08;0,91;0
038500.png;True;154;4,06;0,91;0
038501.png;True;154;4,06;0,92;0
038502.png;True;155;4,22;0,91;0
038503.png;True;230;4,1;1,14;0
038504.png;True;155;4,09;0,91;0
038505.png;True;226;4,1;1,13;0
038506.png;True;154;4,11;0,92;0
038507.png;True;228;4,1;1,14;0
038508.png;True;154;4,11;0,91;0
038509.png;True;154;4,07;0,92;0
038511.png;True;154;4,08;0,91;0
038514.png;True;231;4,16;1,73;0
038515.png;True;119;4,11;0,72;0
038516.png;True;442;4,09;1,8;0
038517.png;True;587;4,06;2,25;0
038519.png;True;504;4,1;2,02;0
038520.png;True;233;4,07;1,14;0
038521.png;True;592;4,07;2,24;0
038522.png;True;128;4,06;0,71;0
038523.png;True;155;4,1;0,91;0
038525.png;True;191;4,1;0,95;0
038526.png;True;154;4,1;0,91;0
038527.png;True;154;4,08;0,91;0
038528.png;True;125;4,08;0,7;0
038529.png;True;446;4,08;1,8;0
038531.png;True;154;4,09;0,91;0
038533.png;True;120;4,15;0,71;0
038534.png;True;154;4,07;0,91;0
038535.png;True;142;4,08;0,9;0
038536.png;True;140;4,06;0,9;0
038537.png;True;155;4,07;0,91;0
038538.png;True;155;4,11;0,91;0
038539.png;True;143;4,15;0,92;0
038540.png;True;154;4,07;0,91;0
038541.png;True;154;4,06;0,91;0
038542.png;True;157;4,12;0,91;0
038544.png;True;147;4,07;0,91;0
038545.png;True;154;4,11;0,91;0
038546.png;True;154;4,15;0,91;0
038547.png;True;111;4,08;0,74;0
038548.png;True;154;4,08;0,91;0
038549.png;True;154;4,08;0,91;0
038550.png;True;154;4,05;0,91;0
038551.png;True;159;4,05;0,91;0
038552.png;True;458;4,12;1,82;0
038553.png;True;144;4,07;0,94;0
038555.png;True;187;4,06;0,92;0
038556.png;True;155;4,07;0,91;0
038557.png;True;150;4,49;0,94;0
038558.png;True;146;4,1;0,91;0
038561.png;True;579;4,11;2,32;0
038562.png;True;160;4,15;0,91;0
038563.png;True;154;4,1;0,93;0
038565.png;True;155;4,06;0,91;0
038566.png;True;154;4,08;0,91;0
038567.png;True;444;4,12;1,81;0
038568.png;True;155;4,41;0,96;0
038569.png;True;165;4,05;0,91;0
038570.png;True;154;4,1;1,06;0
038572.png;True;2247;4,31;7,84;0
038573.png;True;154;4,79;0,93;0
038574.png;True;442;4,56;1,82;0
038575.png;True;155;4,32;0,92;0
038576.png;True;157;4,08;0,91;0
038577.png;True;154;4,05;0,91;0
038578.png;True;446;4,14;1,8;0
038579.png;True;441;4,1;1,79;0
038580.png;True;244;4,12;1,14;0
038581.png;True;155;4,14;0,92;0
038582.png;True;154;4,06;0,9;0
038583.png;True;155;4,08;0,91;0
038584.png;True;167;4,04;0,91;0
038585.png;True;154;4,06;0,9;0
038586.png;True;154;4,06;0,9;0
038587.png;True;231;4,12;1,13;0
038588.png;True;236;4,1;1,14;0
038589.png;True;155;4,15;0,91;0
038590.png;True;155;4,02;0,89;0
038591.png;True;154;4,04;1,1;0
038592.png;True;79;4,29;0,67;0
038593.png;True;154;4,23;0,89;0
038594.png;True;443;4,24;1,82;0
038595.png;True;342;4;1,52;0
038596.png;True;126;4,66;0,75;0
038597.png;True;155;4,07;0,91;0
038599.png;True;155;4,03;0,92;0
038601.png;True;153;4,39;1,17;0
038602.png;True;266;4,15;1,14;0
038603.png;True;135;4,09;0,9;0
038604.png;True;502;4,08;2,01;0
038605.png;True;236;4,15;1,13;0
038606.png;True;158;4,14;0,92;0
038607.png;True;228;4,09;1,13;0
038608.png;True;643;4,05;2,48;0
038609.png;True;155;4,09;0,91;0
038610.png;True;155;4,06;0,91;0
038611.png;True;223;4,08;1,14;0
038612.png;True;154;4,08;0,91;0
038613.png;True;229;4,15;1,15;0
038614.png;True;236;4,06;1,13;0
038615.png;True;150;4,13;0,9;0
038616.png;True;154;4,13;0,92;0
038617.png;True;134;4,09;0,7;0
038618.png;True;439;4,07;1,79;0
038619.png;True;230;4,07;1,13;0
038620.png;True;228;4,06;1,13;0
038621.png;True;520;4,16;2,01;0
038622.png;True;146;4,05;0,88;0
038623.png;True;154;3,96;0,89;0
038624.png;True;230;3,96;1,1;0
038625.png;True;169;4,02;0,89;0
038626.png;True;262;3,98;1,11;0
038627.png;True;155;3,95;0,89;0
038629.png;True;133;4,03;0,68;0
038630.png;True;581;3,98;2,46;0
038631.png;True;142;3,97;0,9;0
038632.png;True;154;3,97;0,9;0
038633.png;True;120;4,04;0,68;0
038634.png;True;239;3,96;1,11;0
038635.png;True;158;4,02;0,88;0
038636.png;True;154;3,94;0,88;0
038637.png;True;154;3,93;0,88;0
038638.png;True;134;3,98;0,68;0
038639.png;True;154;3,95;0,89;0
038640.png;True;132;4,25;0,84;0
038641.png;True;156;4,05;0,94;0
038643.png;True;165;3,96;0,89;0
038645.png;True;738;3,95;2,79;0
038646.png;True;155;5,54;0,89;0
038647.png;True;157;3,95;1,17;0
038648.png;True;148;4,06;0,9;0
038649.png;True;231;4,07;1,13;0
038651.png;True;120;4,08;0,71;0
038652.png;True;155;4,1;0,91;0
038653.png;True;121;4,08;0,7;0
038654.png;True;230;4,08;1,14;0
038655.png;True;154;4,15;0,91;0
038656.png;True;157;4,07;0,91;0
038657.png;True;223;3,98;1,1;0
038658.png;True;664;4,13;2,42;0
038659.png;True;154;3,95;0,88;0
038660.png;True;153;6,83;1,32;0
038661.png;True;155;4,53;0,93;0
038662.png;True;154;4,14;0,89;0
038663.png;True;157;3,95;0,88;0
038664.png;True;142;3,95;0,88;0
038665.png;True;155;3,97;0,89;0
038667.png;True;154;3,99;0,89;0
038668.png;True;154;3,99;0,89;0
038669.png;True;670;3,97;2,42;0
038670.png;True;154;4,05;0,89;0
038671.png;True;120;4,05;0,69;0
038672.png;True;2306;3,96;7,75;0
038673.png;True;500;3,95;1,95;0
038674.png;True;194;3,98;0,9;0
038676.png;True;157;3,97;0,89;0
038677.png;True;154;3,98;0,89;0
038678.png;True;157;3,96;0,9;0
038679.png;True;157;4,47;0,91;0
038680.png;True;154;4,01;0,89;0
038681.png;True;154;4,72;0,89;0
038682.png;True;223;3,96;1,15;0
038683.png;True;123;3,97;0,68;0
038685.png;True;155;4,39;0,89;0
038686.png;True;95;3,96;0,67;0
038687.png;True;194;4,23;0,9;0
038688.png;True;155;3,99;0,89;0
038690.png;True;416;3,99;1,74;0
038691.png;True;155;4,09;0,91;0
038692.png;True;692;4,07;2,67;0
038693.png;True;82;4,07;0,69;0
038694.png;True;157;4,08;0,91;0
038695.png;True;124;4,1;0,71;0
038696.png;True;393;4,14;1,58;0
038698.png;True;154;4,08;0,91;0
038699.png;True;147;4,11;0,89;0
038700.png;True;154;3,96;0,89;0
038701.png;True;228;4,03;1,11;0
038702.png;True;225;3,97;1,11;0
038703.png;True;444;3,97;1,76;0
038704.png;True;154;3,97;0,89;0
038705.png;True;154;4,06;0,89;0
038706.png;True;116;4,09;0,68;0
038707.png;True;337;4;1,52;0
038708.png;True;155;3,97;0,89;0
038709.png;True;122;4,02;0,7;0
038710.png;True;234;3,97;1,1;0
038711.png;True;160;4,03;0,89;0
038713.png;True;155;3,97;0,89;0
038714.png;True;506;7,1;3,01;0
038715.png;True;154;4,37;0,93;0
038716.png;True;224;4,02;1,1;0
038717.png;True;500;3,97;1,99;0
038718.png;True;447;3,97;1,76;0
038719.png;True;154;4;0,89;0
038720.png;True;342;3,98;1,53;0
038721.png;True;222;4,07;1,46;0
038722.png;True;154;3,98;0,99;0
038723.png;True;154;3,99;0,89;0
038724.png;True;157;3,98;0,91;0
038726.png;True;154;4,76;1,05;0
038727.png;True;154;4,17;0,89;0
038731.png;True;237;4;1,11;0
038732.png;True;469;4;1,77;0
038733.png;True;154;3,96;0,88;0
038734.png;True;154;3,97;0,89;0
038735.png;True;154;4,19;0,89;0
038736.png;True;154;3,99;0,98;0
038737.png;True;221;3,98;1,11;0
038738.png;True;128;3,97;0,7;0
038739.png;True;666;3,98;2,4;0
038740.png;True;118;4,01;0,68;0
038741.png;True;155;3,98;0,89;0
038742.png;True;444;3,94;1,75;0
038743.png;True;226;3,99;1,1;0
038744.png;True;207;3,97;1,09;0
038745.png;True;525;4,03;1,98;0
038746.png;True;134;3,98;0,69;0
038747.png;True;237;3,96;1,11;0
038748.png;True;155;3,97;0,89;0
038749.png;True;337;3,97;1,52;0
038750.png;True;154;4,17;0,91;0
038751.png;True;145;3,96;0,96;0
038752.png;True;157;4,02;0,89;0
038753.png;True;233;3,96;1,11;0
038754.png;True;154;3,96;0,88;0
038756.png;True;155;4,21;0,89;0
038757.png;True;154;4,05;0,89;0
038758.png;True;154;3,97;0,89;0
038759.png;True;228;3,98;1,1;0
038760.png;True;224;3,97;1,11;0
038761.png;True;154;4,12;0,89;0
038762.png;True;236;3,96;1,1;0
038763.png;True;140;4,06;0,88;0
038764.png;True;145;3,97;0,88;0
038765.png;True;440;3,98;1,82;0
038766.png;True;443;3,97;1,76;0
038767.png;True;154;4,06;0,89;0
038768.png;True;223;3,98;1,1;0
038770.png;True;155;3,97;0,88;0
038771.png;True;446;3,97;1,75;0
038773.png;True;119;3,99;0,68;0
038774.png;True;445;4,08;1,78;0
038775.png;True;144;4,04;0,89;0
038776.png;True;686;3,99;2,64;0
038777.png;True;155;3,97;0,89;0
038778.png;True;333;4,39;1,33;0
038779.png;True;155;4,12;0,89;0
038780.png;True;320;3,96;1,4;0
038781.png;True;157;3,95;0,88;0
038782.png;True;556;3,98;2,18;0
038783.png;True;154;4,1;0,89;0
038784.png;True;230;3,98;1,11;0
038785.png;True;134;3,95;0,69;0
038786.png;True;154;3,97;0,89;0
038788.png;True;154;3,97;0,89;0
038791.png;True;141;3,95;0,88;0
038793.png;True;679;3,98;2,58;0
038794.png;True;150;4;0,89;0
038796.png;True;230;3,96;1,1;0
038797.png;True;230;3,95;1,1;0
038798.png;True;142;3,96;0,87;0
038799.png;True;155;4,02;0,89;0
038800.png;True;691;3,97;2,69;0
038801.png;True;230;4;1,1;0
038803.png;True;503;3,98;2,04;0
038804.png;True;157;3,98;0,89;0
038805.png;True;158;3,96;0,88;0
038806.png;True;237;3,96;1,11;0
038807.png;True;153;3,94;0,88;0
038808.png;True;126;3,96;0,68;0
038809.png;True;154;3,97;0,89;0
038810.png;True;230;3,98;1,1;0
038811.png;True;155;3,98;0,89;0
038812.png;True;228;3,93;1,1;0
038814.png;True;149;3,97;0,88;0
038815.png;True;500;4,32;1,97;0
038816.png;True;154;3,97;0,89;0
038817.png;True;175;4,05;0,9;0
038818.png;True;444;3,98;1,84;0
038819.png;True;111;3,97;0,68;0
038820.png;True;154;4,06;0,89;0
038821.png;True;154;3,97;0,91;0
038822.png;True;154;4,04;0,89;0
038823.png;True;500;4;2,07;0
038824.png;True;154;4,04;0,89;0
038825.png;True;155;4,01;0,89;0
038826.png;True;229;3,98;1,13;0
038827.png;True;447;4,09;1,75;0
038828.png;True;154;3,97;0,89;0
038829.png;True;155;3,94;0,89;0
038830.png;True;132;3,96;0,68;0
038831.png;True;158;4,08;0,89;0
038832.png;True;154;3,95;0,93;0
038833.png;True;154;3,97;0,89;0
038834.png;True;123;3,95;0,68;0
038835.png;True;154;3,96;0,89;0
038836.png;True;154;4,05;0,89;0
